,id,loglin,param,value
1482,189,log,rmax,0.09689396588569091
1483,189,log,tlag,42.966842786364495
1484,189,lin,N0,1.00434096937539
1485,189,lin,Nmax,428.555537731446
1486,189,lin,rmax,0.02714435527228622
1487,189,lin,tlag,0
1488,190,log,N0,0.152174089348649
1489,190,log,Nmax,2.7275489787992595
1490,190,log,rmax,0.14408212560386593
1491,190,log,tlag,29.32973960808717
1492,190,lin,N0,1.4196264727828702
1493,190,lin,Nmax,534.0094946226191
1494,190,lin,rmax,0.11382511952461953
1495,190,lin,tlag,49.6862478902501
1496,191,log,N0,0.11927156683153699
1497,191,log,Nmax,2.6286338243550698
1498,191,log,rmax,0.30786956521739184
1499,191,log,tlag,18.405645441068977
1500,191,lin,N0,1.3160475070114699
1501,191,lin,Nmax,425.239720821317
1502,191,lin,rmax,0.28446748292902213
1503,191,lin,tlag,26.887731247800698
1504,192,log,N0,0.112284553123821
1505,192,log,Nmax,2.88739874997671
1506,192,log,rmax,0.02627142598494925
1507,192,log,tlag,162.155429831333
1508,192,lin,N0,1.2950440864935702
1509,192,lin,Nmax,771.6116035580791
1510,192,lin,rmax,0.019594996455891123
1511,192,lin,tlag,258.97882839428144
1512,193,log,N0,0.12178349796954199
1513,193,log,Nmax,4.07187145539142
1514,193,log,rmax,0.034261018542641436
1515,193,log,tlag,148.35424260416468
1516,193,lin,N0,1.32368149647086
1517,193,lin,Nmax,11799.713302641101
1518,193,lin,rmax,0.016901720500766017
1519,193,lin,tlag,229.7422875857594
1520,194,log,N0,-0.00845871905950084
1521,194,log,Nmax,3.9169421410628
1522,194,log,rmax,0.06923846290465333
1523,194,log,tlag,105.72132327286326
1524,194,lin,N0,0.980711529345289
1525,194,lin,Nmax,8259.279078973399
1526,194,lin,rmax,0.035890056223322496
1527,194,lin,tlag,176.02477105872396
1528,195,log,N0,-0.0102365964370437
1529,195,log,Nmax,3.5522232961842697
1530,195,log,rmax,0.11872824376774008
1531,195,log,tlag,44.92145747030376
1532,195,lin,N0,0.97670498330193
1533,195,lin,Nmax,3566.34452917529
1534,195,lin,rmax,0.03512639924488064
1535,195,lin,tlag,62.10743620937133
1536,196,log,N0,0.254311557341143
1537,196,log,Nmax,3.59306367937123
1538,196,log,rmax,0.169380750747755
1539,196,log,tlag,23.758792878339673
1540,196,lin,N0,1.79602160785952
1541,196,lin,Nmax,3917.9932132229296
1542,196,lin,rmax,0.11465831393805428
1543,196,lin,tlag,51.01227257949105
1544,197,log,N0,0.157798213988886
1545,197,log,Nmax,3.1636300979501897
1546,197,log,rmax,0.2667529345763818
1547,197,log,tlag,14.90604487701961
1548,197,lin,N0,1.43813022532796
1549,197,lin,Nmax,1457.57227202074
1550,197,lin,rmax,0.2739018255163274
1551,197,lin,tlag,27.18777398634358
1552,198,log,N0,2.04255872335295
1553,198,log,Nmax,4.23012525468585
1554,198,log,rmax,1.6869784348866586
1555,198,log,tlag,1.0663606646373118
1556,198,lin,N0,110.295736071707
1557,198,lin,Nmax,16987.3351282432
1558,198,lin,rmax,1.3941440383933046
1559,198,lin,tlag,2.10350021571635
1560,199,log,N0,1.51293354628111
1561,199,log,Nmax,2.73827937015737
1562,199,log,rmax,0.7572318820713423
1563,199,log,tlag,1.6375076856222404
1564,199,lin,N0,32.5786846801933
1565,199,lin,Nmax,547.367957001801
1566,199,lin,rmax,1.3410240220993952
1567,199,lin,tlag,2.0749932866225893
1568,200,log,N0,1.5567274654897498
1569,200,log,Nmax,2.0863928204691202
1570,200,log,rmax,0.0
1571,200,log,tlag,0
1572,200,lin,N0,36.0352438682172
1573,200,lin,Nmax,122.00926769265699
1574,200,lin,rmax,0.9279472660920124
1575,200,lin,tlag,0.8390271138999552
1576,201,log,N0,2.13320857851157
1577,201,log,Nmax,4.13536353583206
1578,201,log,rmax,1.4818043614432572
1579,201,log,tlag,0
1580,201,lin,N0,135.896596015444
1581,201,lin,Nmax,13657.2586938854
1582,201,lin,rmax,1.4778458011486426
1583,201,lin,tlag,1.0845647344123952
1584,202,log,N0,1.71134984168484
1585,202,log,Nmax,3.4456579819725
1586,202,log,rmax,1.4535191013036846
1587,202,log,tlag,0.5507815601306414
1588,202,lin,N0,51.4457901258215
1589,202,lin,Nmax,2790.3455071764697
1590,202,lin,rmax,1.4494487922802546
1591,202,lin,tlag,0.9535305217802346
1592,203,log,N0,1.6577804782782701
1593,203,log,Nmax,2.58185199704158
1594,203,log,rmax,0.3865648699621347
1595,203,log,tlag,0.7850420214556858
1596,203,lin,N0,45.4758136612543
1597,203,lin,Nmax,381.814130455437
1598,203,lin,rmax,1.3105461402222256
1599,203,lin,tlag,0.9623245225363242
1600,204,log,N0,2.3914894377932403
1601,204,log,Nmax,4.14205970625789
1602,204,log,rmax,1.1437471172069307
1603,204,log,tlag,3.0140887639962117
1604,204,lin,N0,246.314193295928
1605,204,lin,Nmax,13869.4649142078
1606,204,lin,rmax,0.8267621326381075
1607,204,lin,tlag,3.632521653604846
1608,205,log,N0,1.9552817643397502
1609,205,log,Nmax,3.3213005312072497
1610,205,log,rmax,0.35579591667353094
1611,205,log,tlag,2.841792500538065
1612,205,lin,N0,90.21562544576142
1613,205,lin,Nmax,2095.56208041277
1614,205,lin,rmax,0.7685484894294465
1615,205,lin,tlag,5.365654730020376
1616,206,log,N0,1.91777288937428
1617,206,log,Nmax,4.1840164892755
1618,206,log,rmax,1.3130450212014682
1619,206,log,tlag,0.6579930386072159
1620,206,lin,N0,82.7509311549241
1621,206,lin,Nmax,15276.2405790605
1622,206,lin,rmax,1.9807123094954444
1623,206,lin,tlag,2.2477167381562198
1624,207,log,N0,1.77958828149598
1625,207,log,Nmax,3.8799943212462504
1626,207,log,rmax,1.0089474616824965
1627,207,log,tlag,0.41927876769498645
1628,207,lin,N0,60.19886200950629
1629,207,lin,Nmax,7585.676560749591
1630,207,lin,rmax,1.9096263486411713
1631,207,lin,tlag,2.3202824181431785
1632,208,log,N0,1.64141970431464
1633,208,log,Nmax,3.13381346940036
1634,208,log,rmax,0.8180417547568776
1635,208,log,tlag,0.5089285337953261
1636,208,lin,N0,43.794513303900004
1637,208,lin,Nmax,1360.86006402141
1638,208,lin,rmax,1.6835798325299844
1639,208,lin,tlag,1.8937781918738008
1640,209,log,N0,1.9548267001179498
1641,209,log,Nmax,4.1096291561000005
1642,209,log,rmax,1.2310775341931983
1643,209,log,tlag,1.8059963116836015
1644,209,lin,N0,90.12114484798059
1645,209,lin,Nmax,12871.499853963602
1646,209,lin,rmax,1.0822225795080345
1647,209,lin,tlag,2.6186320137651844
1648,210,log,N0,1.56215137632209
1649,210,log,Nmax,2.62046256201366
1650,210,log,rmax,0.2632675076832963
1651,210,log,tlag,2.6274643373287163
1652,210,lin,N0,36.4881106576891
1653,210,lin,Nmax,417.31362274889295
1654,210,lin,rmax,0.8279513488588154
1655,210,lin,tlag,3.2853298008464917
1656,211,log,N0,1.69406213566397
1657,211,log,Nmax,2.4832180544063
1658,211,log,rmax,0.40339330867156525
1659,211,log,tlag,2.7256666602557895
1660,211,lin,N0,49.4381414387978
1661,211,lin,Nmax,304.24122034244
1662,211,lin,rmax,0.9948682682188591
1663,211,lin,tlag,1.7556952651517912
1664,212,log,N0,2.17346747655983
1665,212,log,Nmax,4.01671504462528
1666,212,log,rmax,0.9328245607686876
1667,212,log,tlag,0.07570700874187879
1668,212,lin,N0,149.096509589482
1669,212,lin,Nmax,10392.3806265307
1670,212,lin,rmax,1.857264859961445
1671,212,lin,tlag,0.7407860093064601
1672,213,log,N0,1.5601979652704001
1673,213,log,Nmax,3.96393334586016
1674,213,log,rmax,2.13890640655358
1675,213,log,tlag,0.054854228241590225
1676,213,lin,N0,36.324359504899604
1677,213,lin,Nmax,9203.083149119391
1678,213,lin,rmax,1.8214945087313823
1679,213,lin,tlag,0.5613476647900425
1680,214,log,N0,1.7843930902801202
1681,214,log,Nmax,3.73973822085043
1682,214,log,rmax,1.630944889725192
1683,214,log,tlag,0.13181878004789513
1684,214,lin,N0,60.868568793587706
1685,214,lin,Nmax,5492.09727594766
1686,214,lin,rmax,1.9027081667289103
1687,214,lin,tlag,0.45343021216814106
1688,215,log,N0,2.04643364260586
1689,215,log,Nmax,3.8366956542122597
1690,215,log,rmax,1.0905257361852239
1691,215,log,tlag,1.6432536765534076
1692,215,lin,N0,111.284234468239
1693,215,lin,Nmax,6865.871234365971
1694,215,lin,rmax,1.5125914159762044
1695,215,lin,tlag,2.466899980009633
1696,216,log,N0,1.55950696499248
1697,216,log,Nmax,3.63271285683369
1698,216,log,rmax,1.05108248449136
1699,216,log,tlag,0.6769905713924323
1700,216,lin,N0,36.266610245146396
1701,216,lin,Nmax,4292.52523354154
1702,216,lin,rmax,1.528642169227298
1703,216,lin,tlag,2.4169231135201197
1704,217,log,N0,1.70206066597668
1705,217,log,Nmax,3.3694794056338595
1706,217,log,rmax,1.057000423308962
1707,217,log,tlag,1.0613729240988814
1708,217,lin,N0,50.357094698233205
1709,217,lin,Nmax,2341.42044172263
1710,217,lin,rmax,1.4399976812252948
1711,217,lin,tlag,2.159781184818013
1712,218,log,N0,2.21024831506326
1713,218,log,Nmax,4.11480709338052
1714,218,log,rmax,3.3429719843475496
1715,218,log,tlag,0.2637112450772809
1716,218,lin,N0,162.273765929338
1717,218,lin,Nmax,13025.8806127997
1718,218,lin,rmax,4.011595675813594
1719,218,lin,tlag,0.5106990472262929
1720,219,log,N0,2.00456893425803
1721,219,log,Nmax,4.1717015669923
1722,219,log,rmax,4.284728917370859
1723,219,log,tlag,0.07556322497067856
1724,219,lin,N0,101.057589347325
1725,219,lin,Nmax,14849.1490651122
1726,219,lin,rmax,4.449218322805355
1727,219,lin,tlag,0.29824236495959794
1728,220,log,N0,1.86802219758975
1729,220,log,Nmax,4.04084427768521
1730,220,log,rmax,4.1205410310213955
1731,220,log,tlag,0.21392148092075514
1732,220,lin,N0,73.79419467353809
1733,220,lin,Nmax,10986.118462739201
1734,220,lin,rmax,4.2032779103337266
1735,220,lin,tlag,0.4725718705946071
1736,221,log,N0,2.28741098017752
1737,221,log,Nmax,3.7109845773133396
1738,221,log,rmax,1.4595712227332127
1739,221,log,tlag,0.14500662620484167
1740,221,lin,N0,193.825529996315
1741,221,lin,Nmax,5140.25397163524
1742,221,lin,rmax,3.8762850584718076
1743,221,lin,tlag,0.511956509901869
1744,222,log,N0,2.0013658181362097
1745,222,log,Nmax,3.97707310014247
1746,222,log,rmax,3.920902549127289
1747,222,log,tlag,6.742035055175863e-05
1748,222,lin,N0,100.314986290562
1749,222,lin,Nmax,9485.78113866936
1750,222,lin,rmax,4.367704814962943
1751,222,lin,tlag,0.3206221365783222
1752,223,log,N0,1.8683215567216498
1753,223,log,Nmax,3.75089785573771
1754,223,log,rmax,2.603701399265155
1755,223,log,tlag,0
1756,223,lin,N0,73.8450785377748
1757,223,lin,Nmax,5635.0510617337595
1758,223,lin,rmax,4.18526913568689
1759,223,lin,tlag,0.41269861685012565
1760,224,log,N0,2.09682804543914
1761,224,log,Nmax,3.9968664037658597
1762,224,log,rmax,5.208866525307534
1763,224,log,tlag,0.07888698605357389
1764,224,lin,N0,124.976410063433
1765,224,lin,Nmax,9928.10596325673
1766,224,lin,rmax,5.706877067904557
1767,224,lin,tlag,0.2558767749268463
1768,225,log,N0,1.9136100608862001
1769,225,log,Nmax,4.0375815114443
1770,225,log,rmax,7.271887512997581
1771,225,log,tlag,0.09277676322303553
1772,225,lin,N0,81.96153075083201
1773,225,lin,Nmax,10903.8912508464
1774,225,lin,rmax,6.278952186573537
1775,225,lin,tlag,0.06305396223773356
1776,226,log,N0,1.61503260457772
1777,226,log,Nmax,3.7797191628142404
1778,226,log,rmax,6.325741766333678
1779,226,log,tlag,0.053578869095625876
1780,226,lin,N0,41.2128458403547
1781,226,lin,Nmax,6021.700659591031
1782,226,lin,rmax,6.519986831291992
1783,226,lin,tlag,0.21307285990545502
1784,227,log,N0,1.95434091299916
1785,227,log,Nmax,3.74580565085007
1786,227,log,rmax,3.1459326343779934
1787,227,log,tlag,0.13357135266263018
1788,227,lin,N0,90.0203947417563
1789,227,lin,Nmax,5569.36461052581
1790,227,lin,rmax,7.471112251101431
1791,227,lin,tlag,0.6770463837939308
1792,228,log,N0,1.56076153877433
1793,228,log,Nmax,3.9144915223375802
1794,228,log,rmax,7.01497160375228
1795,228,log,tlag,0.011833536906148091
1796,228,lin,N0,36.371527350261005
1797,228,lin,Nmax,8212.8052083955
1798,228,lin,rmax,6.0522988474499275
1799,228,lin,tlag,0
1800,229,log,N0,1.73040782076779
1801,229,log,Nmax,3.81851344948077
1802,229,log,rmax,5.337157774918754
1803,229,log,tlag,0
1804,229,lin,N0,53.753632864483606
1805,229,lin,Nmax,6584.35820446032
1806,229,lin,rmax,3.818636773393748
1807,229,lin,tlag,0
1808,230,log,N0,0.341053657679567
1809,230,log,Nmax,0.9228802617359569
1810,230,log,rmax,0.0013047089931923004
1811,230,log,tlag,4.289165740354496
1812,230,lin,N0,2.19307587614835
1813,230,lin,Nmax,8.372984008166041
1814,230,lin,rmax,0.012880015852422816
1815,230,lin,tlag,10.661105539292011
1816,231,log,N0,0.18304934473198298
1817,231,log,Nmax,0.8535903722042041
1818,231,log,rmax,0.0034098763108428897
1819,231,log,tlag,124.96808470494399
1820,231,lin,N0,1.52422592718612
1821,231,lin,Nmax,7.138227288193259
1822,231,lin,rmax,0.013728199292296331
1823,231,lin,tlag,45.25324450732191
1824,232,log,N0,0.163005661370238
1825,232,log,Nmax,0.195110203996533
1826,232,log,rmax,0.00032694145456961234
1827,232,log,tlag,0
1828,232,lin,N0,1.45547805375978
1829,232,lin,Nmax,1.5671486900306202
1830,232,lin,rmax,0.0036251112094530112
1831,232,lin,tlag,0
1832,233,log,N0,0.352037608440321
1833,233,log,Nmax,0.9209740402121609
1834,233,log,rmax,0.012468303527078424
1835,233,log,tlag,115.58359355004484
1836,233,lin,N0,2.2492493748275
1837,233,lin,Nmax,8.33631353132553
1838,233,lin,rmax,0.019389412462210497
1839,233,lin,tlag,0
1840,234,log,N0,0.188083634077946
1841,234,log,Nmax,0.8530045946805409
1842,234,log,rmax,0.010713168905738882
1843,234,log,tlag,84.74149089480554
1844,234,lin,N0,1.54199737385733
1845,234,lin,Nmax,7.128605718969281
1846,234,lin,rmax,0.017777941475493053
1847,234,lin,tlag,0
1848,235,log,N0,0.167209861892969
1849,235,log,Nmax,0.501790374069373
1850,235,log,rmax,0.0040088923255088
1851,235,log,tlag,127.89176486206424
1852,235,lin,N0,1.46963627087742
1853,235,lin,Nmax,3.1753410221884
1854,235,lin,rmax,0.0066418667239289296
1855,235,lin,tlag,0
1856,236,log,N0,0.355387657986575
1857,236,log,Nmax,0.923293373080231
1858,236,log,rmax,0.013515235305234151
1859,236,log,tlag,31.782787089345547
1860,236,lin,N0,2.2666666666666697
1861,236,lin,Nmax,8.38095238095238
1862,236,lin,rmax,0.03211489047559623
1863,236,lin,tlag,0
1864,237,log,N0,0.188325715472692
1865,237,log,Nmax,0.8675516616129542
1866,237,log,rmax,0.01881394279395015
1867,237,log,tlag,44.94005842074466
1868,237,lin,N0,1.54285714285714
1869,237,lin,Nmax,7.371428571428571
1870,237,lin,rmax,0.03799635262269576
1871,237,lin,tlag,2.6358713793330506
1872,238,log,N0,0.188325715472692
1873,238,log,Nmax,0.5077274012077171
1874,238,log,rmax,0.006952852350323837
1875,238,log,tlag,66.56112554705261
1876,238,lin,N0,1.54285714285714
1877,238,lin,Nmax,3.2190476190476205
1878,238,lin,rmax,0.02253345142560633
1879,238,lin,tlag,0
1880,239,log,N0,-1.02923498862111
1881,239,log,Nmax,0.29013246192449105
1882,239,log,rmax,0.06704218976295906
1883,239,log,tlag,18.86733338419862
1884,239,lin,N0,0.0934899680537287
1885,239,lin,Nmax,1.9504394025272802
1886,239,lin,rmax,0.08223442744188766
1887,239,lin,tlag,18.970062849666824
1888,240,log,N0,-1.4605823656415902
1889,240,log,Nmax,-1.2364280017895
1890,240,log,rmax,0.00930342149997686
1891,240,log,tlag,19.38705562640425
1892,240,lin,N0,0.0346272206506513
1893,240,lin,Nmax,0.0580192350002013
1894,240,lin,rmax,0.012653675904607234
1895,240,lin,tlag,0
1896,241,log,N0,-1.17321195853028
1897,241,log,Nmax,0.278578514325729
1898,241,log,rmax,0.04489398059380969
1899,241,log,tlag,24.561225545454505
1900,241,lin,N0,0.0671101240313287
1901,241,lin,Nmax,1.89923416585477
1902,241,lin,rmax,0.056970163531332205
1903,241,lin,tlag,28.663176213564245
1904,242,log,N0,-1.1033436424111598
1905,242,log,Nmax,0.272237458909573
1906,242,log,rmax,0.05608444067667575
1907,242,log,tlag,21.260669858039723
1908,242,lin,N0,0.0788236166401151
1909,242,lin,Nmax,1.87170525169257
1910,242,lin,rmax,0.07577462487119428
1911,242,lin,tlag,22.46605036040453
1912,243,log,N0,-1.1670654140164498
1913,243,log,Nmax,0.273599035225925
1914,243,log,rmax,0.034916936593609144
1915,243,log,tlag,85.58426953988779
1916,243,lin,N0,0.0680666828023122
1917,243,lin,Nmax,1.87758252791319
1918,243,lin,rmax,0.054871052997983526
1919,243,lin,tlag,87.44280822122752
1920,244,log,N0,-1.18612748244539
1921,244,log,Nmax,0.270875882593219
1922,244,log,rmax,0.028917894800560538
1923,244,log,tlag,121.38964519525675
1924,244,lin,N0,0.0651437143668559
1925,244,lin,Nmax,1.86584637273292
1926,244,lin,rmax,0.03662031243085243
1927,244,lin,tlag,128.51648568731133
1928,245,log,N0,-1.0219213786932801
1929,245,log,Nmax,0.25484818424072697
1930,245,log,rmax,0.020662270260280932
1931,245,log,tlag,152.42340138859686
1932,245,lin,N0,0.0950776899357721
1933,245,lin,Nmax,1.7982421960506498
1934,245,lin,rmax,0.032138135903392234
1935,245,lin,tlag,159.87737311060914
1936,246,log,N0,-1.1298360273093302
1937,246,log,Nmax,-0.277294742370309
1938,246,log,rmax,0.009394928667814863
1939,246,log,tlag,229.30649514070083
1940,246,lin,N0,0.0741590184035607
1941,246,lin,Nmax,0.5280867338308259
1942,246,lin,rmax,0.02225188733216835
1943,246,lin,tlag,213.27677428586907
1944,247,log,N0,-1.3962264150943402
1945,247,log,Nmax,0.174528301886792
1946,247,log,rmax,0.07482366539753685
1947,247,log,tlag,31.533968377419345
1948,247,lin,N0,0.0401581395812115
1949,247,lin,Nmax,1.49461143928777
1950,247,lin,rmax,0.09515356623783376
1951,247,lin,tlag,31.272833597493293
1952,248,log,N0,-1.2311320754717
1953,248,log,Nmax,0.18396226415094397
1954,248,log,rmax,0.07646834546067709
1955,248,log,tlag,30.85447815489667
1956,248,lin,N0,0.0587310715362616
1957,248,lin,Nmax,1.52743333378421
1958,248,lin,rmax,0.11054398685268152
1959,248,lin,tlag,31.646828284717053
1960,249,log,N0,-1.20754716981132
1961,249,log,Nmax,0.174528301886792
1962,249,log,rmax,0.07025318932518193
1963,249,log,tlag,44.10971935944189
1964,249,lin,N0,0.0620087290762581
1965,249,lin,Nmax,1.49461143928777
1966,249,lin,rmax,0.09707904986513788
1967,249,lin,tlag,46.18979890316875
1968,250,log,N0,-1.3018867924528301
1969,250,log,Nmax,0.174528301886792
1970,250,log,rmax,0.06838099378889916
1971,250,log,tlag,71.21337414781432
1972,250,lin,N0,0.0499014548635399
1973,250,lin,Nmax,1.49461143928777
1974,250,lin,rmax,0.08397485513365405
1975,250,lin,tlag,70.94039064714234
1976,251,log,N0,-1.3773584905660399
1977,251,log,Nmax,0.165094339622643
1978,251,log,rmax,0.05133103462235306
1979,251,log,tlag,84.04178310805821
1980,251,lin,N0,0.0419412634792395
1981,251,lin,Nmax,1.46249483040643
1982,251,lin,rmax,0.06493242357737504
1983,251,lin,tlag,91.8615801579715
1984,252,log,N0,-1.40094339622641
1985,252,log,Nmax,0.174528301886792
1986,252,log,rmax,0.0233396831002718
1987,252,log,tlag,144.50562597934723
1988,252,lin,N0,0.0397243320805867
1989,252,lin,Nmax,1.49461143928777
1990,252,lin,rmax,0.03469761356979106
1991,252,lin,tlag,155.3762164340345
1992,253,log,N0,-1.41509433962264
1993,253,log,Nmax,-0.8584905660377371
1994,253,log,rmax,0.0
1995,253,log,tlag,0
1996,253,lin,N0,0.0384508248165277
1997,253,lin,Nmax,0.138519027539462
1998,253,lin,rmax,0
1999,253,lin,tlag,0
2000,254,log,N0,-1.30309278350515
2001,254,log,Nmax,-1.2659793814433
2002,254,log,rmax,0.0
2003,254,log,tlag,0
2004,254,lin,N0,0.0497630758832779
2005,254,lin,Nmax,0.0542026623036597
2006,254,lin,rmax,0
2007,254,lin,tlag,0
2008,255,log,N0,-1.0762886597938102
2009,255,log,Nmax,-0.367010309278351
2010,255,log,rmax,0.14380999209655956
2011,255,log,tlag,8.343373992857153
2012,255,lin,N0,0.0838902213293055
2013,255,lin,Nmax,0.429526230554224
2014,255,lin,rmax,0.17296319911842747
2015,255,lin,tlag,0
2016,256,log,N0,-1.00618556701031
2017,256,log,Nmax,0.247422680412371
2018,256,log,rmax,0.2011938638793449
2019,256,log,tlag,7.75622427680464
2020,256,lin,N0,0.09858581543739
2021,256,lin,Nmax,1.76775746714016
2022,256,lin,rmax,0.2603943835905017
2023,256,lin,tlag,6.620373325139265
2024,257,log,N0,-1.16288659793814
2025,257,log,Nmax,0.259793814432989
2026,257,log,rmax,0.12618877997897018
2027,257,log,tlag,10.48034693606882
2028,257,lin,N0,0.0687247869305562
2029,257,lin,Nmax,1.8188371428156498
2030,257,lin,rmax,0.16134997894346523
2031,257,lin,tlag,12.13742425058311
2032,258,log,N0,-1.1505154639175301
2033,258,log,Nmax,0.247422680412371
2034,258,log,rmax,0.0801168394130287
2035,258,log,tlag,22.44364425590686
2036,258,lin,N0,0.0707106022318822
2037,258,lin,Nmax,1.76775746714016
2038,258,lin,rmax,0.10593105780261555
2039,258,lin,tlag,23.905309931287782
2040,259,log,N0,-1.16288659793814
2041,259,log,Nmax,0.255670103092784
2042,259,log,rmax,0.041831624492987024
2043,259,log,tlag,41.98297670917613
2044,259,lin,N0,0.0687247869305562
2045,259,lin,Nmax,1.80164866032819
2046,259,lin,rmax,0.05146221318718385
2047,259,lin,tlag,41.44058276651746
2048,260,log,N0,-1.77913845175648
2049,260,log,Nmax,-1.77164838658401
2050,260,log,rmax,0.0
2051,260,log,tlag,0
2052,260,lin,N0,0.0166288244400828
2053,260,lin,Nmax,0.0169181010028767
2054,260,lin,rmax,0
2055,260,lin,tlag,0
2056,261,log,N0,-1.71631855030997
2057,261,log,Nmax,-1.6931107931966298
2058,261,log,rmax,0.0
2059,261,log,tlag,0
2060,261,lin,N0,0.0192168167909719
2061,261,lin,Nmax,0.0202716550181236
2062,261,lin,rmax,0
2063,261,lin,tlag,0
2064,262,log,N0,-0.9806771578445409
2065,262,log,Nmax,-0.132595771737402
2066,262,log,rmax,0.030241459705702266
2067,262,log,tlag,59.2596316319842
2068,262,lin,N0,0.104549712322172
2069,262,lin,Nmax,0.7368926559531009
2070,262,lin,rmax,0.05527238968410576
2071,262,lin,tlag,45.527123352256595
2072,263,log,N0,-1.02770306787474
2073,263,log,Nmax,0.0286377364488945
2074,263,log,rmax,0.07598543062955081
2075,263,log,tlag,62.67053941029966
2076,263,lin,N0,0.0938203248025123
2077,263,lin,Nmax,1.0681635067676
2078,263,lin,rmax,0.07203620920169312
2079,263,lin,tlag,55.199092765045044
2080,264,log,N0,-1.18437132411381
2081,264,log,Nmax,0.011584803687807
2082,264,log,rmax,0.02180460782668925
2083,264,log,tlag,84.13869615327361
2084,264,lin,N0,0.0654076695836146
2085,264,lin,Nmax,1.02703395865573
2086,264,lin,rmax,0.03514827576962162
2087,264,lin,tlag,69.61490369176761
2088,265,log,N0,-1.0550945795581
2089,265,log,Nmax,0.0469241773962799
2090,265,log,rmax,0.01181126645500267
2091,265,log,tlag,216.32211840312277
2092,265,lin,N0,0.0880857021295433
2093,265,lin,Nmax,1.1141000081224
2094,265,lin,rmax,0.020644230283249698
2095,265,lin,tlag,212.4449414175316
2096,266,log,N0,-1.52964264354067
2097,266,log,Nmax,-1.5210326953748
2098,266,log,rmax,0.0
2099,266,log,tlag,0
2100,266,lin,N0,0.0295363860982068
2101,266,lin,Nmax,0.0301277920193239
2102,266,lin,rmax,0
2103,266,lin,tlag,0
2104,267,log,N0,-1.22890500398724
2105,267,log,Nmax,-0.9447642543859659
2106,267,log,rmax,0.027218941868065855
2107,267,log,tlag,8.151130452753433
2108,267,lin,N0,0.059033019275339
2109,267,lin,Nmax,0.11356270944158
2110,267,lin,rmax,0.05899548659177013
2111,267,lin,tlag,0
2112,268,log,N0,-1.1610596092504
2113,268,log,Nmax,-0.0123230661881975
2114,268,log,rmax,0.09224178476231021
2115,268,log,tlag,10.08069994694522
2116,268,lin,N0,0.06901450712210601
2117,268,lin,Nmax,0.972023878461604
2118,268,lin,rmax,0.09191731197828151
2119,268,lin,tlag,3.0716877819675563
2120,269,log,N0,-0.9859698963317389
2121,269,log,Nmax,0.17961273923445
2122,269,log,rmax,0.07082361359555497
2123,269,log,tlag,21.207706439154464
2124,269,lin,N0,0.10328329953983599
2125,269,lin,Nmax,1.5122122061209398
2126,269,lin,rmax,0.09186473997143388
2127,269,lin,tlag,19.09219901591264
2128,270,log,N0,-1.1224082934609199
2129,270,log,Nmax,0.167327053429026
2130,270,log,rmax,0.05019226867782407
2131,270,log,tlag,28.16862322246201
2132,270,lin,N0,0.0754382676067484
2133,270,lin,Nmax,1.47003289615986
2134,270,lin,rmax,0.07349683476392764
2135,270,lin,tlag,26.05987399885824
2136,271,log,N0,-1.16089762759171
2137,271,log,Nmax,0.156013257575757
2138,271,log,rmax,0.024298216115032467
2139,271,log,tlag,57.72220760323105
2140,271,lin,N0,0.0690402527160077
2141,271,lin,Nmax,1.43223161990592
2142,271,lin,rmax,0.03195583707288085
2143,271,lin,tlag,56.06756143215708
2144,272,log,N0,-0.812183525955703
2145,272,log,Nmax,0.21011943875381797
2146,272,log,rmax,0.6577793025898222
2147,272,log,tlag,2.276828043669265
2148,272,lin,N0,0.15410490924422698
2149,272,lin,Nmax,1.62225618549478
2150,272,lin,rmax,1.047032175521368
2151,272,lin,tlag,1.9054698731405382
2152,273,log,N0,-1.29377810418358
2153,273,log,Nmax,0.209835981085644
2154,273,log,rmax,0.640235267412423
2155,273,log,tlag,1.6441029404382477
2156,273,lin,N0,0.0508419144836437
2157,273,lin,Nmax,1.6211977080294198
2158,273,lin,rmax,0.712481198253371
2159,273,lin,tlag,1.820892916285084
2160,274,log,N0,-1.00506358470875
2161,274,log,Nmax,0.218571631041192
2162,274,log,rmax,0.44486426873137747
2163,274,log,tlag,4.884735840237507
2164,274,lin,N0,0.0988408371981343
2165,274,lin,Nmax,1.65413759004944
2166,274,lin,rmax,0.4811938257564958
2167,274,lin,tlag,4.010592023864488
2168,275,log,N0,-1.0922912398696099
2169,275,log,Nmax,0.21808202234161803
2170,275,log,rmax,0.3582593371046979
2171,275,log,tlag,5.786362918889121
2172,275,lin,N0,0.0808553497649718
2173,275,lin,Nmax,1.6522738228498501
2174,275,lin,rmax,0.47903014533571053
2175,275,lin,tlag,5.992505138440371
2176,276,log,N0,-1.3858503085823202
2177,276,log,Nmax,0.213005553193409
2178,276,log,rmax,0.30385472664049074
2179,276,log,tlag,5.660512592064162
2180,276,lin,N0,0.041129145947582
2181,276,lin,Nmax,1.63307282937377
2182,276,lin,rmax,0.45464817876359126
2183,276,lin,tlag,6.403771066167672
2184,277,log,N0,-1.15684228157654
2185,277,log,Nmax,0.18489170628631899
2186,277,log,rmax,0.21533462302253925
2187,277,log,tlag,9.503285379274052
2188,277,lin,N0,0.0696879547001795
2189,277,lin,Nmax,1.53070572421273
2190,277,lin,rmax,0.2960342793937328
2191,277,lin,tlag,10.051999840539525
