"","loglin","param","ID","value"
"403","log","tlag",51,-0.276134122287999
"404","log","rmax",51,0.00440874588641498
"405","lin","N0",51,0.00531027158246111
"406","lin","Nmax",51,0.409780316942121
"407","lin","tlag",51,-0.276134122287999
"408","lin","rmax",51,0.000770739591921691
"409","log","N0",52,0.0186170212765955
"410","log","Nmax",52,0.25
"411","log","tlag",52,1.64548081755738
"412","log","rmax",52,0.00491655636584804
"413","lin","N0",52,0.0186170212765955
"414","lin","Nmax",52,0.25
"415","lin","tlag",52,1.64548081755738
"416","lin","rmax",52,0.00109978167540761
"417","log","N0",53,0.0186170212765955
"418","log","Nmax",53,0.566489361702127
"419","log","tlag",53,1.64621377115095
"420","log","rmax",53,0.00936520549772302
"421","lin","N0",53,0.0186170212765955
"422","lin","Nmax",53,0.566489361702127
"423","lin","tlag",53,3.29755821745686
"424","lin","rmax",53,0.00421148160714825
"425","log","N0",54,0.0398936170212769
"426","log","Nmax",54,0.946808510638298
"427","log","tlag",54,-0.0117272574970677
"428","log","rmax",54,0.0049485738816193
"429","lin","N0",54,0.0398936170212769
"430","lin","Nmax",54,0.946808510638298
"431","lin","tlag",54,2.99191656893953
"432","lin","rmax",54,0.00440313176665182
"433","log","N0",55,0.0186170212765959
"434","log","Nmax",55,0.797872340425532
"435","log","tlag",55,1.92180432233205
"436","log","rmax",55,0.00709883921965142
"437","lin","N0",55,0.0186170212765959
"438","lin","Nmax",55,0.797872340425532
"439","lin","tlag",55,6.84065588875859
"440","lin","rmax",55,0.00360191116367755
"441","log","N0",56,0.00265957446808462
"442","log","Nmax",56,0.710106382978723
"443","log","tlag",56,9.09302228178925
"444","log","rmax",56,0.0212494383684172
"445","lin","N0",56,0.00265957446808462
"446","lin","Nmax",56,0.710106382978723
"447","lin","tlag",56,9.91979393533256
"448","lin","rmax",56,0.00510535643637138
"449","log","N0",57,0.0106382978723403
"450","log","Nmax",57,0.686170212765957
"451","log","tlag",57,0.546050427207245
"452","log","rmax",57,0.00899198231615157
"453","lin","N0",57,0.0106382978723403
"454","lin","Nmax",57,0.686170212765957
"455","lin","tlag",57,7.6784218462054
"456","lin","rmax",57,0.00310974446242648
"457","log","N0",58,0.0212201591511936
"458","log","Nmax",58,0.803713527851459
"459","log","tlag",58,-0.281993732309957
"460","log","rmax",58,0.00815222299249574
"461","lin","N0",58,0.0212201591511936
"462","lin","Nmax",58,0.803713527851459
"463","lin","tlag",58,6.57887715222955
"464","lin","rmax",58,0.00495815190512567
"465","log","N0",59,0.0106100795755975
"466","log","Nmax",59,0.143236074270558
"467","log","tlag",59,-0.279063927298978
"468","log","rmax",59,0.00385118184806184
"469","lin","N0",59,0.0106100795755975
"470","lin","Nmax",59,0.143236074270558
"471","lin","tlag",59,6.33570333631548
"472","lin","rmax",59,0.000486070039933128
"473","log","N0",60,0.00795755968169809
"474","log","Nmax",60,0.230769230769232
"475","log","tlag",60,5.51462548197915
"476","log","rmax",60,0.00830041315264005
"477","lin","N0",60,0.00795755968169809
"478","lin","Nmax",60,0.230769230769232
