"","Species","X","Y"
"1","0","0","0"
"3","4_C","0.9378663540445018","3.5637050709636213"
"4","4_C","22.97772567409143","3.8799231747774527"
"5","4_C","45.95545134818286","4.196016562320793"
"6","4_C","75.02930832356387","5.149597166446405"
"7","4_C","98.94490035169986","5.678331795166063"
"8","4_C","168.81594372801865","7.477551071312828"
"9","4_C","237.74912075029297","8.744980170113056"
"10","4_C","313.7162954279014","10.383814322416558"
"11","4_C","383.1184056271982","11.59798957371984"
"12","4_C","",""
"13","4_C","",""
"14","4_C","",""
"15","4_C","",""
"16","4_C","",""
"17","4_C","",""
"18","4_C","",""
"19","4_C","",""
"20","4_C","",""
"21","4_C","",""
"22","4_C","",""
"31","8_C","0.9378663540444734","3.670088049687031"
"41","8_C","7.5029308323563555","3.935172482602148"
"51","8_C","23.446658851113682","5.262839540046464"
"61","8_C","31.887456037514596","5.9532064553142305"
"71","8_C","48.3001172332942","7.440385622708405"
"81","8_C","55.33411488862831","8.184131101743592"
"91","8_C","76.43610785463068","9.989835623955553"
"101","8_C","100.35169988276667","11.476017061185853"
"111","8_C","123.79835873388035","13.175026813998198"
"121","8_C","168.81594372801865","16.466912773440455"
"131","8_C","192.73153575615467","16.995647402160117"
"141","8_C","199.7655334114888","17.260669476939988"
"151","8_C","221.8053927315357","18.05561098500913"
"161","8_C","240.09378663540448","18.797859868798504"
"171","8_C","245.2520515826495","18.903556908034247"
"181","8_C","264.9472450175849","19.22008680252428"
"191","8_C","271.5123094958967","19.21921378863089"
"201","8_C","294.95896834701045","19.535244818038983"
"211","8_C","310.90269636576784","19.63950762016415"
"221","8_C","337.16295427901514","19.848781522037385"
"32","12_C","1.4067995310667811","3.882791648998598"
"42","12_C","5.158264947244987","5.10569703923581"
"52","12_C","21.570926143024536","8.560961313012957"
"62","12_C","27.19812426729186","9.624042802624086"
"72","12_C","31.418522860492345","10.740502856002646"
"82","12_C","45.0175849941383","13.504651916889117"
"92","12_C","53.45838218053922","14.833316704497303"
"102","12_C","70.80890973036338","16.4267541343444"
"112","12_C","78.31184056271977","19.830011723329445"
"122","12_C","94.72450175849934","19.45548876306405"
"132","12_C","99.88276670574436","19.880334738469998"
"142","12_C","106.91676436107852","20.145356813249876"
"152","12_C","122.86049237983579","20.675151530268657"
"162","12_C","128.01875732708086","20.67446559078099"
"172","12_C","",""
"182","12_C","",""
"192","12_C","",""
"202","12_C","",""
"212","12_C","",""
"222","12_C","",""
"33","16_C","96.13130128956618","20.785088922700872"
"43","16_C","82.53223915592022","21.265620712878217"
"53","16_C","75.96717467760837","20.46862138634608"
"63","16_C","73.15357561547472","20.309421067072428"
"73","16_C","70.80890973036333","20.15015838966353"
"83","16_C","60.0234466588511","19.406911775710277"
"93","16_C","57.209847596717395","19.088136988351522"
"103","16_C","52.98944900351694","19.195081190292107"
"113","16_C","46.89331770222739","17.97248759073111"
"123","16_C","37.51465416178189","16.643947519393407"
"133","16_C","33.294255568581434","14.78280661495102"
"143","16_C","29.07385697538095","13.02804868923204"
"153","16_C","22.039859320046816","11.007707465516003"
"163","16_C","12.192262602579092","7.764336135292272"
"173","16_C","8.440797186400886","6.8073881918635735"
"183","16_C","6.565064478311797","6.116148262702417"
"193","16_C","2.8135990621335623","4.2017535107630835"
"203","16_C","",""
"213","16_C","",""
"223","16_C","",""
"34","20_C","58.147713950761954","21.215671846549114"
"44","20_C","52.98944900351694","21.21635778603678"
"54","20_C","48.769050410316424","21.27011049861566"
"64","20_C","45.01758499413825","21.2174178743359"
"74","20_C","38.9214536928487","21.00546257264724"
"84","20_C","30.949589683470037","20.368224788605936"
"94","20_C","34.701055099648215","20.208151455438895"
"104","20_C","27.667057444314082","18.400576189169662"
"114","20_C","23.915592028135933","17.01809633084735"
"124","20_C","18.75732708089089","14.093250355441409"
"134","20_C","15.00586166471274","11.806515177970166"
"144","20_C","10.785463071512254","9.732608316080967"
"154","20_C","7.971864009378635","7.818088847871149"
"164","20_C","5.158264947244987","6.222718315831546"
"174","20_C","1.875732708089032","4.41464418448038"
"184","20_C","",""
"194","20_C","",""
"204","20_C","",""
"214","20_C","",""
"224","20_C","",""
"35","30_C","30.949589683470037","21.112905639669766"
"45","30_C","27.66705744431411","21.11334214661646"
"55","30_C","23.446658851113625","21.060711880471942"
"65","30_C","20.633059788979978","21.114277518645096"
"75","30_C","20.164126611957727","20.52923349380162"
"85","30_C","17.35052754982408","19.572160834102434"
"95","30_C","14.53692848769046","17.498066897807515"
"105","30_C","11.723329425556784","15.955887855129614"
"115","30_C","8.440797186400886","12.286111596118868"
"125","30_C","6.56506447831174","10.158701454191768"
"135","30_C","4.220398593200429","7.978162181038197"
"145","30_C","1.4067995310667811","5.425344840487956"
"155","30_C","0.46893317702219406","4.574405726971207"
"165","30_C","-0.46893317702233617","3.723466613454459"
"175","30_C","",""
"185","30_C","",""
"195","30_C","",""
"205","30_C","",""
"215","30_C","",""
"225","30_C","",""
