"","Species","X","Y"
"1","0","0","0"
"3","16_1","0.5798712300914701","1183.8681692310784"
"4","16_1","3.4092110532638884","1808.3222487498278"
"5","16_1","7.261513816579871","10996.622922448732"
"6","16_1","10.308370044052836","18336.010502278397"
"7","16_1","12.498426683448685","19675.52699863282"
"8","16_1","17.497797356828173","14149.284773945838"
"9","16_1","21.372594481799126","15942.1299945496"
"10","16_1","24.475770925110112","16393.7903353156"
"11","16_1","28.27173665963452","17588.928930492533"
"12","16_1","34.581337605126144","20823.026744974035"
"13","16_1","39.61009211053261","20437.577686767196"
"14","16_1","31.19652587844748","18265.264771078262"
"15","16_1","",""
"31","16_2","0.624101764095812","1347.0523280241032"
"41","16_2","3.5005072612180754","742.2315793873568"
"51","16_2","7.480293020752455","5781.255997195607"
"61","16_2","10.384001721613828","16859.32400445307"
"71","16_2","12.535424932484233","20409.300511277528"
"81","16_2","17.551494719837123","12405.411980308127"
"91","16_2","21.43281678005569","13068.681493930111"
"101","16_2","24.553506929394615","17675.56874381812"
"111","16_2","28.315006205850466","17551.749385513147"
"121","16_2","31.283632847664492","14052.63927780342"
"131","16_2","34.80814150752829","16558.127785740595"
"141","16_2","39.62007801820418","18966.141331398278"
"151","16_2","",""
"32","16_3","0.49493492926123395","1250.771653653719"
"42","16_3","3.5025077279937022","1438.248416356204"
"52","16_3","7.486027227491292","9761.93115993905"
"62","16_3","10.461566673249393","16175.129225006065"
"72","16_3","12.530246853517525","20578.79822173198"
"82","16_3","17.571509109701367","16634.99925795519"
"92","16_3","21.419081118927778","14067.551763428957"
"102","16_3","24.53205748007869","18872.82446282376"
"112","16_3","28.290652667440582","19256.72725742169"
"122","16_3","31.301349747565297","18250.679823883765"
"132","16_3","34.61829275315756","18939.4322032114"
"142","16_3","39.62207848497985","13035.131787420352"
"152","16_3","42.260194045277245","14410.10585685115"
"33","16_4","4.228836459863373","773.6848247614398"
"43","16_4","11.317491321149447","18346.246288815906"
"53","16_4","13.518622774284523","21928.30317187922"
"63","16_4","18.479553208920606","17134.739463651873"
"73","16_4","22.375038893742527","19795.817436767087"
"83","16_4","25.46237715514235","16318.720381413863"
"93","16_4","29.198642760895183","15526.69379571345"
"103","16_4","32.215816916489615","17331.1580353062"
"113","16_4","35.56871041239947","19985.779252210326"
"123","16_4","40.572006281371074","20625.213559931784"
"133","16_4","43.17060623838222","15742.260664604386"
"143","16_4","1.1937206151884538","1134.751773049793"
"153","16_4","8.25085664196348","9219.85815602851"
"34","16_5","3.4906114457008925","1706.193190188249"
"44","16_5","10.372309094344132","18221.548779033314"
"54","16_5","12.54270541914326","17931.83874861995"
"64","16_5","17.547983418353056","19420.48810601102"
"74","16_5","21.417219573455952","14718.475025312422"
"84","16_5","28.29081634199497","18939.43220321134"
"94","16_5","39.61477320898683","16781.817184225627"
"104","16_5","42.26419497882836","15276.006481890523"
"114","16_5","7.4157303370786565","9929.078014184255"
"124","16_5","0.6741573033707766","1134.751773049502"
"134","16_5","24.49438202247191","17730.49645390056"
"144","16_5","31.235955056179762","17446.808510638133"
"154","16_5","34.60674157303367","18156.02836879417"
