"","Species","X","Y"
"1","0","0","0"
"3","0","9.696132596685084","7.611803362247081"
"4","0","9.696132596685084","7.552495289759438"
"5","0","8.692449355432782","7.692865009511501"
"6","0","7.70718232044199","7.714582176631747"
"7","0","7.70718232044199","7.516888601672936"
"8","0","7.70718232044199","7.358733741705888"
"9","0","4.696132596685084","5.190057069001609"
"10","0","4.696132596685084","5.051671566530443"
"11","0","1.712707182320442","4.761029244450109"
"12","0","1.712707182320442","4.563335669491298"
"13","0","1.712707182320442","4.326103379540726"
"14","0","1.712707182320442","4.187717877069558"
"15","0","0.018416206261510082","4.250375453957968"
"16","0","0.018416206261510082","4.151528666478564"
"17","0","",""
"18","0","",""
"19","0","",""
"20","0","",""
"21","0","",""
"31","5","5.690607734806631","8.766344762303513"
"41","5","5.699815837937384","8.529094268524673"
"51","5","4.686924493554328","8.807867694576172"
"61","5","4.686924493554328","8.649712834609122"
"71","5","3.7016574585635347","7.880655701894112"
"81","5","3.7016574585635347","7.643423411943539"
"91","5","3.6740331491712697","7.4655538059654045"
"101","5","2.6887661141804786","5.984799803398658"
"111","5","2.6887661141804786","6.103415948373944"
"121","5","2.6887661141804786","6.22203209334923"
"131","5","1.7034990791896873","5.334358815658934"
"141","5","1.7034990791896873","5.215742670683648"
"151","5","1.7034990791896873","5.1168958832042435"
"161","5","0.6906077348066308","4.763049869387535"
"171","5","0.6906077348066308","4.664203081908131"
"181","5","0.6906077348066308","4.506048221941082"
"191","5","0.6906077348066308","4.367662719469914"
"201","5","0.009208103130755152","4.210854942794471"
"211","5","0.009208103130755152","3.973622652843895"
"32","10","4.6869244935543275","9.816104926866124"
"42","10","4.6869244935543275","9.697488781890833"
"52","10","3.6924493554327817","9.481991862888767"
"62","10","3.7016574585635365","9.600589804035792"
"72","10","3.7016574585635365","9.738975306506962"
"82","10","3.7016574585635365","9.837822093986372"
"92","10","2.6887661141804786","8.950203427780865"
"102","10","2.6887661141804786","8.811817925309693"
"112","10","2.6887661141804786","8.57458563535912"
"122","10","0.6906077348066304","5.57359352671867"
"132","10","0.6906077348066304","5.415438666751623"
"142","10","0.6906077348066304","5.316591879272217"
"152","10","0.018416206261510748","4.210836738966206"
"162","10","0.018416206261510748","4.151528666478564"
"172","10","",""
"182","10","",""
"192","10","",""
"202","10","",""
"212","10","",""
"33","15","4.705340699815838","10.409149244086034"
"43","15","4.705340699815838","10.527765389061322"
"53","15","4.705340699815838","10.64638153403661"
"63","15","3.7108655616942903","10.490192687522189"
"73","15","3.7108655616942903","10.332037827555139"
"83","15","3.7108655616942903","10.094805537604563"
"93","15","2.697974217311234","9.760728881283736"
"103","15","2.707182320441989","9.721171962463707"
"113","15","2.707182320441989","9.602555817488419"
"123","15","1.712707182320442","8.062511946262301"
"133","15","1.712707182320442","8.616053956146981"
"143","15","1.712707182320442","8.734670101122266"
"153","15","1.712707182320442","8.873055603593436"
"163","15","0.7090239410681403","6.502716921368567"
"173","15","0.6998158379373851","6.048039902791559"
"183","15","0.009208103130755152","4.270163015282115"
"193","15","",""
"203","15","",""
"213","15","",""
