0,,7,,20,,30,,37,
X,Y,X,Y,X,Y,X,Y,X,Y
530.3982368078673,12.959203608469558,337.22280822002153,14.147843824518056,271.460174267081,18.58410664521504,269.9481631363151,17.482173126095322,599.9975374411551,0.03240727439882818
437.847887740151,12.921797339615594,290.968565436345,13.853678857701036,247.51178950047003,18.744850173815607,245.8938883393735,19.03642945384549,576.0590029099238,0.06352170540408508
410.72526462246935,12.855517568305224,246.2805100780221,13.948487373229518,225.1542177476617,18.970494440773404,225.13451727690253,19.229752635964026,552.1229309375373,0.06222886201051736
388.41448148771406,12.465423621685291,268.61099368353666,14.07932312465883,215.59210175293154,18.80794093142184,215.54038801718875,19.48849369379722,531.3807977869807,0.02870112333726027
364.5251981333806,11.848392564713992,172.94550767702722,13.03711897032206,194.7588539251137,19.97348234550521,194.80317998432182,19.39015140632631,509.04046394608656,0.02749446950326373
292.8277973642413,10.386186686586031,150.63964965996175,12.582210474904471,194.79579230778714,19.487373229522795,172.48993429072155,19.032464734105204,485.10192941485514,0.058608900508520634
339.0352515298648,11.296089866980779,123.57366539571271,11.770563392421062,170.872033129625,19.324044014135083,143.80112374768632,18.577211480449332,457.97438117948377,0.057143677995806996
268.9705272748914,9.347861062429969,75.95270245311906,8.462435716953486,140.5431583958892,19.45203551009854,80.1489027248214,16.240440141350874,435.63404733858977,0.0559370241617998
243.55938255441234,7.758525583934263,1.5932755726475705,0.03249346395839936,78.25273241425168,20.194041428448298,73.81273881690473,15.62435716953486,384.57042713083183,0.053178958255525544
170.51742465596007,2.990691527566291,,,71.84515429983301,20.51776941419829,47.7194652963895,2.0118366995144648,339.8897594490436,0.05076565058752536
124.39369749106297,0.9789410176113975,,,46.650714757704776,16.076593788605738,30.316561939511388,0.03404487603068418,293.61089107691816,0.08067342775878572
97.33510090334877,0.07007211193150908,,,28.048545243362412,8.881144597351106,,,268.0815435318841,0.04688712040681153
74.99722962129951,0.036458183698684365,,,23.48049858608084,5.996638607176713,,,196.27332761472454,0.043008590226104815
,,,,3.1890137041400237,0.03257965351796699,,,140.4249555713341,0.007584681242274627
,,,,,,,,111.69920664562554,0.038440543568817986
,,,,,,,,1.5932755726475705,0.03249346395839581
