"","Species","X","Y"
"1","0","0","0"
"3","0","530.3982368078673","12.959203608469558"
"4","0","437.847887740151","12.921797339615594"
"5","0","410.72526462246935","12.855517568305224"
"6","0","388.41448148771406","12.465423621685291"
"7","0","364.5251981333806","11.848392564713992"
"8","0","292.8277973642413","10.386186686586031"
"9","0","339.0352515298648","11.296089866980779"
"10","0","268.9705272748914","9.347861062429969"
"11","0","243.55938255441234","7.758525583934263"
"12","0","170.51742465596007","2.990691527566291"
"13","0","124.39369749106297","0.9789410176113975"
"14","0","97.33510090334877","0.07007211193150908"
"15","0","74.99722962129951","0.036458183698684365"
"16","0","",""
"17","0","",""
"18","0","",""
"31","7","337.22280822002153","14.147843824518056"
"41","7","290.968565436345","13.853678857701036"
"51","7","246.2805100780221","13.948487373229518"
"61","7","268.61099368353666","14.07932312465883"
"71","7","172.94550767702722","13.03711897032206"
"81","7","150.63964965996175","12.582210474904471"
"91","7","123.57366539571271","11.770563392421062"
"101","7","75.95270245311906","8.462435716953486"
"111","7","1.5932755726475705","0.03249346395839936"
"121","7","",""
"131","7","",""
"141","7","",""
"151","7","",""
"161","7","",""
"171","7","",""
"181","7","",""
"32","20","271.460174267081","18.58410664521504"
"42","20","247.51178950047003","18.744850173815607"
"52","20","225.1542177476617","18.970494440773404"
"62","20","215.59210175293154","18.80794093142184"
"72","20","194.7588539251137","19.97348234550521"
"82","20","194.79579230778714","19.487373229522795"
"92","20","170.872033129625","19.324044014135083"
"102","20","140.5431583958892","19.45203551009854"
"112","20","78.25273241425168","20.194041428448298"
"122","20","71.84515429983301","20.51776941419829"
"132","20","46.650714757704776","16.076593788605738"
"142","20","28.048545243362412","8.881144597351106"
"152","20","23.48049858608084","5.996638607176713"
"162","20","3.1890137041400237","0.03257965351796699"
"172","20","",""
"182","20","",""
"33","30","269.9481631363151","17.482173126095322"
"43","30","245.8938883393735","19.03642945384549"
"53","30","225.13451727690253","19.229752635964026"
"63","30","215.54038801718875","19.48849369379722"
"73","30","194.80317998432182","19.39015140632631"
"83","30","172.48993429072155","19.032464734105204"
"93","30","143.80112374768632","18.577211480449332"
"103","30","80.1489027248214","16.240440141350874"
"113","30","73.81273881690473","15.62435716953486"
"123","30","47.7194652963895","2.0118366995144648"
"133","30","30.316561939511388","0.03404487603068418"
"143","30","",""
"153","30","",""
"163","30","",""
"173","30","",""
"183","30","",""
"34","37","599.9975374411551","0.03240727439882818"
"44","37","576.0590029099238","0.06352170540408508"
"54","37","552.1229309375373","0.06222886201051736"
"64","37","531.3807977869807","0.02870112333726027"
"74","37","509.04046394608656","0.02749446950326373"
"84","37","485.10192941485514","0.058608900508520634"
"94","37","457.97438117948377","0.057143677995806996"
"104","37","435.63404733858977","0.0559370241617998"
"114","37","384.57042713083183","0.053178958255525544"
"124","37","339.8897594490436","0.05076565058752536"
"134","37","293.61089107691816","0.08067342775878572"
"144","37","268.0815435318841","0.04688712040681153"
"154","37","196.27332761472454","0.043008590226104815"
"164","37","140.4249555713341","0.007584681242274627"
"174","37","111.69920664562554","0.038440543568817986"
"184","37","1.5932755726475705","0.03249346395839581"
