"","Species","X","Y"
"1","0","0","0"
"3","RB_2","98.92473118279571","0.04626156539134563"
"4","RB_2","147.84946236559136","0.3599649912478107"
"5","RB_2","172.58064516129036","0.7378094523630878"
"6","RB_2","222.0430107526882","1.633033258314578"
"7","RB_2","270.9677419354839","2.1327831957989485"
"8","RB_2","320.43010752688167","3.214053513378343"
"9","RB_2","394.08602150537627","4.661415353838458"
"10","RB_2","467.741935483871","5.945986496624154"
"11","RB_2","566.6666666666666","6.713178294573641"
"12","RB_2","",""
"13","RB_2","",""
"14","RB_2","",""
"15","RB_2","",""
"16","RB_2","",""
"31","RB_4","74.19354838709677","0.3312078019504874"
"41","RB_4","147.84946236559136","0.0576394098524613"
"51","RB_4","222.0430107526882","2.0516379094773685"
"61","RB_4","295.6989247311828","3.3129532383095768"
"71","RB_4","369.35483870967744","4.8649662415603885"
"81","RB_4","443.54838709677426","5.2310577644411085"
"91","RB_4","517.2043010752687","5.550512628157037"
"101","RB_4","590.8602150537635","5.7071767941985465"
"111","RB_4","",""
"121","RB_4","",""
"131","RB_4","",""
"141","RB_4","",""
"151","RB_4","",""
"161","RB_4","",""
"32","RB_7","1.0752688172042895","0.046761690422604474"
"42","RB_7","24.731182795698913","0.029007251812952717"
"52","RB_7","51.61290322580646","0.03525881470367587"
"62","RB_7","74.19354838709677","1.017254313578393"
"72","RB_7","98.92473118279571","1.6974243560890212"
"82","RB_7","123.11827956989251","3.214678669667416"
"92","RB_7","150.53763440860217","4.779194798699675"
"102","RB_7","176.34408602150535","5.552638159539885"
"112","RB_7","200.53763440860212","5.628032008002"
"122","RB_7","223.11827956989248","6.993748437109277"
"132","RB_7","249.46236559139783","7.058014503625906"
"142","RB_7","272.58064516129036","7.307576894223555"
"152","RB_7","297.8494623655914","7.220430107526881"
"162","RB_7","324.7311827956989","7.191797949487372"
"33","RB_10","13.978494623655905","0.049762440610152225"
"43","RB_10","38.1720430107527","0.04376094023505672"
"53","RB_10","62.36559139784944","1.4679919979994995"
"63","RB_10","74.73118279569891","2.308077019254813"
"73","RB_10","86.55913978494627","3.624781195298824"
"83","RB_10","98.92473118279571","4.150912728182045"
"93","RB_10","111.29032258064518","5.490997749437359"
"103","RB_10","121.50537634408605","6.179419854963742"
"113","RB_10","158.0645161290323","7.094898724681171"
"123","RB_10","170.96774193548384","7.376969242310578"
"133","RB_10","198.38709677419354","7.418229557389347"
"143","RB_10","",""
"153","RB_10","",""
"163","RB_10","",""
"34","RB_15","26.344086021505348","1.471242810702675"
"44","RB_15","36.55913978494621","1.4619904976244058"
"54","RB_15","45.698924731182814","1.9641160290072506"
"64","RB_15","52.68817204301075","3.523880970242562"
"74","RB_15","69.89247311827958","4.911602900725181"
"84","RB_15","77.41935483870964","5.45986496624156"
"94","RB_15","97.31182795698922","6.371467866966743"
"104","RB_15","103.22580645161293","6.384471117779446"
"114","RB_15","118.81720430107526","7.050887721930484"
"124","RB_15","",""
"134","RB_15","",""
"144","RB_15","",""
"154","RB_15","",""
"164","RB_15","",""
"35","RB_20","6.989247311827967","1.1527881970492633"
"45","RB_20","12.365591397849471","1.619154788697175"
"55","RB_20","18.817204301075265","1.9113528382095533"
"65","RB_20","24.731182795698913","3.1452863215803957"
"75","RB_20","31.182795698924735","4.600275068767193"
"85","RB_20","37.096774193548384","5.194673668417105"
"95","RB_20","43.54838709677418","6.033383345836459"
"105","RB_20","49.462365591397855","6.662665666416606"
"115","RB_20","55.91397849462365","6.826956739184798"
"125","RB_20","",""
"135","RB_20","",""
"145","RB_20","",""
"155","RB_20","",""
"165","RB_20","",""
"36","SB_2","50.333580429948086","0.007042253521124309"
"46","SB_2","100.21620953792933","-0.004694835680751908"
"56","SB_2","150.60075364467508","0.7464788732394361"
"66","SB_2","176.7389424264888","1.3098591549295762"
"76","SB_2","227.06943414875218","1.97887323943662"
"86","SB_2","277.8941191005684","2.565727699530516"
"96","SB_2","328.541203360514","3.7159624413145522"
"106","SB_2","404.1913763281443","4.537558685446008"
"116","SB_2","480.0654806029157","5.699530516431924"
"126","SB_2","581.4677538917716","6.497652582159626"
"136","SB_2","",""
"146","SB_2","",""
"156","SB_2","",""
"166","SB_2","",""
"37","SB_4","151.44242648875706","1.1924882629107962"
"47","SB_4","227.2856436866815","3.1408450704225324"
"57","SB_4","303.70027180627625","4.291079812206572"
"67","SB_4","379.597541388683","5.488262910798122"
"77","SB_4","455.1318878181369","6.13380281690141"
"87","SB_4","530.6430689399556","5.910798122065728"
"97","SB_4","",""
"107","SB_4","",""
"117","SB_4","",""
"127","SB_4","",""
"137","SB_4","",""
"147","SB_4","",""
"157","SB_4","",""
"167","SB_4","",""
"38","SB_7","-0.09729429206821294","0.018779342723004078"
"48","SB_7","26.218495181615964","0.018779342723004078"
"58","SB_7","75.77680998270318","0.3474178403755843"
"68","SB_7","101.12737830491719","1.3802816901408441"
"78","SB_7","102.22386953298741","1.3802816901408441"
"88","SB_7","126.45478131949588","2.377934272300468"
"98","SB_7","156.08320978502593","4.079812206572768"
