"","Species","X","Y"
"1","0","0","0"
"3","Spoilage_a","0.003125031502333897","4.911894273127752"
"4","Spoilage_a","1.0125858123569786","6.500000000000001"
"5","Spoilage_a","2.0217441708081747","7.903083700440529"
"6","Spoilage_a","3.0067591407171443","8.535242290748899"
"7","Spoilage_a","4.003316565691187","9.22907488986784"
"8","Spoilage_a","5.010660389721671","9.52202643171806"
"9","Spoilage_a","",""
"10","Spoilage_a","",""
"11","Spoilage_a","",""
"31","Ec_a","0.0015373138842131873","3.9405286343612342"
"41","Ec_a","1.0093599733868288","4.526431718061675"
"51","Ec_a","2.01902236917711","6.237885462555067"
"61","Ec_a","3.0049446062964336","7.425110132158591"
"71","Ec_a","4.011986007923467","7.533039647577093"
"81","Ec_a","5.019506245022632","7.933920704845815"
"91","Ec_a","",""
"101","Ec_a","",""
"111","Ec_a","",""
"32","St_a","0.0013356989485782123","3.817180616740088"
"42","St_a","1.0084023024425646","3.9405286343612342"
"52","St_a","2.0157209246060948","4.218061674008812"
"62","St_a","3.0005090777124757","4.711453744493391"
"72","St_a","4.008558554017681","5.43612334801762"
"82","St_a","5.016255204185527","5.944933920704845"
"92","St_a","",""
"102","St_a","",""
"112","St_a","",""
"33","Spoilage_b","0.014146553328782119","5.506607929515417"
"43","Spoilage_b","2.014146553328782","5.506607929515416"
"53","Spoilage_b","3.00006204628653","5.506607929515418"
"63","Spoilage_b","4.024694422038838","6.629955947136564"
"73","Spoilage_b","5.021778246571948","7.819383259911894"
"83","Spoilage_b","7.028479245517158","8.533039647577091"
"93","Spoilage_b","9.034932059316251","9.220264317180616"
"103","Spoilage_b","10.02295712601601","9.444933920704845"
"113","Spoilage_b","12.05199478811194","9.537444933920705"
"34","Ec_b","0.0047155177762618905","4.502202643171804"
"44","Ec_b","2.006825091518273","4.7268722466960345"
"54","Ec_b","2.991623751318489","4.607929515418499"
"64","Ec_b","4.035862753614197","4.819383259911894"
"74","Ec_b","5.026617856921266","5.334801762114539"
"84","Ec_b","7.002171620028541","5.731277533039647"
"94","Ec_b","9.036048892473783","6.3392070484581495"
"104","Ec_b","10.027548551219219","6.933920704845815"
"114","Ec_b","12.034249550164425","7.647577092511014"
