"","Species","X","Y"
"1","0","0","0"
"3","Spoilage_a","0.02596929917321278","5.00459381163405"
"4","Spoilage_a","1.0453872524186356","5.8031743533496964"
"5","Spoilage_a","1.8394428404904652","6.709414362793076"
"6","Spoilage_a","2.6489668842251253","7.934432438015513"
"7","Spoilage_a","3.743095756872273","9.248828184559088"
"8","Spoilage_a","",""
"9","Spoilage_a","",""
"31","Ec_a","0.019009723731906458","3.592488576951263"
"41","Ec_a","1.0418459843495618","5.529876990118878"
"51","Ec_a","1.8500666446976886","7.52930645248553"
"61","Ec_a","2.6464830781489","8.617744704082789"
"71","Ec_a","3.7528588362015953","9.127293831799605"
"81","Ec_a","",""
"91","Ec_a","",""
"32","St_a","0.025698785640156707","4.108716929720583"
"42","St_a","1.037517767820693","5.195846879503434"
"52","St_a","1.8447547425940765","7.119360407639303"
"62","St_a","2.6568363688230696","8.541759911861773"
"72","St_a","3.7461697742933437","8.611065479030284"
"82","St_a","",""
"92","St_a","",""
"33","Spoilage_b","0.006655345381012978","4.712087599265753"
"43","Spoilage_b","1.0139094755234463","4.828212578406448"
"53","Spoilage_b","2.007911811765629","5.035313576708255"
"63","Spoilage_b","2.9924906501231927","6.318219744191298"
"73","Spoilage_b","4.207768496068637","7.44844561365622"
"83","Spoilage_b","5.012535215415273","7.9746841655787115"
"93","Spoilage_b","5.804992490650122","8.83431821974419"
"34","Ec_b","0.002296977609375972","3.5908974900120736"
"44","Ec_b","2.0214580899747716","5.0200936460102294"
"54","Ec_b","4.2057071059063755","6.918152994414615"
"64","Ec_b","5.011710659350371","7.762567117882069"
"74","Ec_b","5.803166687934976","8.364630471273056"
"84","Ec_b","0.9967704887457902","3.919208229854818"
"94","Ec_b","2.9913127128876145","6.015195390338951"
"35","St_b","0.003592708568511682","3.9242242792496533"
"45","St_b","1.0103756638167116","3.91913951684941"
"55","St_b","2.0206924307716463","4.823127816006205"
"65","St_b","2.9913127128876162","6.015195390338952"
"75","St_b","4.20494144670325","6.72118716441059"
"85","St_b","5.009708166049887","7.247425716333081"
"95","St_b","5.814415988534744","7.758513050562955"
