0,,7,,20,,30,,37,
X,Y,X,Y,X,Y,X,Y,X,Y
601.4442636289664,17.01159479251424,461.48291293734735,17.34570789259561,99.54231082180638,15.411818551668024,213.59845402766473,15.186635475996749,601.7290480065092,-0.00020341741252494216
578.9666395443447,17.014239218877137,438.9646053702195,17.20718063466233,78.71236777868182,15.13191619202604,187.6220504475183,15.04851505288853,577.5223759153781,0.002644426362902408
556.448331977217,16.87571196094386,368.11432058584205,17.356692432872258,70.0061025223759,14.921175752644428,158.2282343368592,15.051973148901547,553.3157038242473,0.005492270138326205
530.5329536208299,16.949349064279904,342.33116354759966,17.889137510170873,45.57567127746131,14.14757933279089,90.63262815296986,14.495219690805534,530.8380797396255,0.008136696501221508
513.0187144019526,16.174938974776243,295.3315703824246,16.800549227013835,52.4308380797396,13.935008136696505,78.46826688364519,14.284886086248985,510.0895036615133,0.010577705451588315
487.0117982099267,15.930939788445894,272.7522375915378,16.45026444263629,25.772986167615954,5.4322620016273415,69.62978030919447,13.615337672904802,485.8828315703822,0.013425549227015665
462.84580960130177,16.074959316517496,199.9389747762408,15.788242473555737,3.468266883645242,0.03488608624898504,51.89178193653373,12.064483319772174,437.4593165174939,-0.016171684296171662
438.4560618388932,15.442534580960132,142.63628966639538,14.94792514239219,,,49.68470301057772,10.40591944670464,389.05614320585823,0.024816924328725065
367.45321399511795,15.0626525630594,120.56550040683481,10.362286411716843,,,17.300650935720114,0.03325874694874642,340.62245728234325,-0.04007323026850784
341.2225386493084,14.042209113100084,94.35516680227823,9.412428803905616,,,1.739218877136011,0.03508950366152064,295.66720911309994,-0.03478437754271724
294.2839707078924,13.165378356387308,72.79292107404393,6.591436126932468,,,,,271.460537021969,-0.03193653376728989
269.88405207485755,12.497660699755903,27.73596419853544,0.24379576891782406,,,,,198.840520748576,-0.023393002441007837
199.42026037428798,7.988303498779498,1.7290480065095153,-0.00020341741252494216,,,,,143.51098454027664,-0.016883645240032052
145.28071602929208,6.124084621643616,,,,,,,112.3881204231082,-0.013222131814483618
120.67737998372661,4.750508543531328,,,,,,,91.6395443449959,-0.01078112286411681
92.70748576078108,3.6949755899104986,,,,,,,74.34906427990234,-0.008746948738810545
72.76240846216433,0.48555736371033476,,,,,,,1.7290480065094016,-0.00020341741252849488
25.956061838893447,0.06753458096013532,,,,,,,,
5.187144019528034,-0.0006102522375890373,,,,,,,,
