0,,7,,20,,30,,37,
X,Y,X,Y,X,Y,X,Y,X,Y
595.360824742268,14.939899833055092,334.020618556701,18.175292153589318,236.59793814432987,14.844741235392322,91.23711340206185,18.175292153589318,218.04123711340202,9.420701168614357
479.38144329896903,11.228714524207012,310.8247422680412,18.016694490818033,213.40206185567007,15.035058430717864,69.58762886597938,17.540901502504173,191.7525773195876,9.166944908180302
505.67010309278356,10.81636060100167,269.0721649484536,18.111853088480803,190.20618556701027,15.574290484140235,46.39175257731958,16.018363939899835,168.55670103092785,8.881469115191987
454.6391752577319,9.135225375626044,290.7216494845361,18.080133555926544,92.78350515463916,15.09849749582638,23.195876288659775,9.801335559265443,142.26804123711338,7.86644407345576
432.9896907216494,7.676126878130216,244.32989690721644,17.92153589315526,64.94845360824743,13.797996661101838,3.0927835051546424,0.031719532554255636,115.97938144329896,5.297161936560935
337.11340206185565,3.774624373956595,171.64948453608247,16.81135225375626,52.57731958762889,12.878130217028382,,,46.39175257731958,0.031719532554255636
313.9175257731959,2.378964941569283,148.45360824742266,16.462437395659435,26.288659793814446,4.123539232053421,,,23.195876288659775,0.031719532554255636
289.17525773195877,0.8881469115192004,123.71134020618558,15.51085141903172,3.0927835051546424,0,,,3.0927835051546424,0.031719532554255636
269.0721649484536,0.031719532554255636,98.96907216494847,13.829716193656093,,,,,,
242.78350515463922,0.031719532554255636,72.68041237113403,8.278797996661101,,,,,,
173.1958762886598,0.031719532554255636,1.5463917525773354,0,,,,,,
150,0.06343906510851482,,,,,,,,
125.25773195876286,0.031719532554255636,,,,,,,,
98.96907216494847,0.031719532554255636,,,,,,,,
74.22680412371133,0.031719532554255636,,,,,,,,
46.39175257731958,0.031719532554255636,,,,,,,,
23.195876288659804,0.031719532554255636,,,,,,,,
