0,,7,,20,,30,,37,
X,Y,X,Y,X,Y,X,Y,X,Y
598.4609543835056,0.06379592313533422,527.6852987559139,15.804012616085512,241.974767828982,16.42136849483091,266.9499445125869,16.35384907423632,217.10472519128552,16.77485252029671
525.0160621459027,0.043689036855326435,501.00753460662344,15.490494130015774,213.87477366976225,16.489384381753403,240.31890660592256,16.16742596810934,190.56713976987328,16.842620174055256
500.01752234098484,0.04766076747853987,482.14181414637,15.17573447812628,193.22469481922786,15.57116990829975,216.6958705683079,15.66276794579756,168.64669119794405,16.719000058407804
478.14380001168155,0.05113603177384718,454.0535015478068,15.275524210034463,97.25191285555746,13.775202967116408,193.13124233397582,15.31697914841423,145.17551544886385,16.627402020909994
454.69598738391454,0.023085684247419636,431.9344664447171,14.611748729630282,74.57216284095557,11.5862829273991,97.43881782606155,14.283584486887449,120.13024940131999,16.504278371590445
426.57263010338187,0.027553881198532082,358.1391273874189,13.638426493779573,25.372349745926158,1.012791308918871,72.24169148998303,13.747400852753929,48.78219730155948,13.68757666024181
357.814964079201,0.006702295426673999,334.46936510717836,13.00667309152503,3.148180596927773,0.06305122364348037,51.31125518369254,12.066614099643711,24.852520296711646,8.098855207055665
329.70328835932486,0.04294433736347614,307.4645172595059,11.803486945855969,,,3.148180596927773,0.06305122364348037,3.159862157584257,0.09482506862917006
307.8295660300217,0.04641960165878345,261.8480228958589,6.726622276736174,,,,,,
264.0821213714152,0.05337013024940518,240.8591787862859,4.886966298697507,,,,,,
235.947082530226,0.026064482214827933,215.45178435839028,3.778853454821567,,,,,,
214.07336020092276,0.029539746510135245,191.5951171076456,2.6387185327959806,,,,,,
187.5124116581976,0.03375971029729641,95.37702237018866,0.1755008469131525,,,,,,
164.0645990304305,0.005709362770868864,4.698907774078634,0.031029145493839394,,,,,,
68.75766602418082,0.020851585771861636,,,,,,,,
46.883943694877644,0.024326850067168948,,,,,,,,
21.88540388995972,0.02829858069038238,,,,,,,,
3.1364990362712604,0.03127737865779068,,,,,,,,
