total_viable_counts_15%_O2,,pseudomonas_sp_15%_O2,,yeasts_and_moulds_15%_O2,,enterobacteriaceae_15%_O2,,lactic_acid_bacteria_15%_O2,,total_viable_counts_20%_O2,,pseudomonas_sp_20%_O2,,yeasts_and_moulds_20%_O2,,enterobacteriaceae_20%_O2,,lactic_acid_bacteria_20%_O2,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
0.025125628140704848,6.327272727272729,-0.050251256281405254,6.1816354499771595,0.025125628140704848,5.527272727272729,0.10050251256281584,3.8910918227501146,0.025125628140704848,3.0545454545454565,-0.05025125628140703,6.654545454545456,0.02512562814070396,6.618181818181817,0.02512562814070396,5.127272727272729,0.02512562814070396,4.7636363636363654,0.02512562814070396,2.690909090909095
5.075376884422111,5.9031521242576535,5,5.757514846962084,4.924623115577891,4.230059387848334,5,4.375696665143902,5,2.957514846962084,5,7.381818181818183,5,7.600000000000001,5,5.490909090909092,5,4.181818181818183,5,3.7090909090909108
8.99497487437186,5.985381452718137,8.99497487437186,6.312654179990864,8.99497487437186,4.239926907263591,8.99497487437186,5.112654179990863,9.070351758793969,2.9673823663773415,8.919597989949747,7.672727272727272,8.919597989949747,7.527272727272727,8.994974874371856,5.636363636363637,8.994974874371856,5.127272727272729,8.994974874371856,3.9272727272727295
13.065326633165832,5.74070351758794,12.989949748743719,6.540520785746917,12.989949748743719,4.176884422110554,12.989949748743719,4.6132480584741895,12.989949748743719,2.467793513019645,12.989949748743719,8.363636363636367,12.989949748743719,8.145454545454545,12.989949748743719,5.6727272727272755,12.989949748743719,5.890909090909091,12.989949748743719,4.036363636363639
16.00502512562814,6.656920968478758,16.00502512562814,6.766011877569667,16.00502512562814,3.820557332115122,16.00502512562814,4.947830059387849,15.929648241206028,3.3840109639104607,16.005025125628137,8.10909090909091,16.005025125628137,8.10909090909091,15.929648241206028,5.309090909090909,15.929648241206028,5.854545454545455,15.929648241206028,4.218181818181819
23.01507537688442,8.41936957514847,22.939698492462313,7.7282777523983555,23.01507537688442,5.7648241206030155,23.01507537688442,8.01936957514847,23.01507537688442,4.52846048423938,18.94472361809045,8.327272727272728,18.94472361809045,8.181818181818183,19.020100502512562,5.527272727272731,19.020100502512562,4.836363636363636,19.020100502512562,4.327272727272732
27.010050251256274,8.829054362722704,27.010050251256274,7.919963453631795,27.010050251256274,7.447236180904523,26.93467336683417,8.465235267245319,27.010050251256274,5.665417999086341,21.95979899497487,8.218181818181819,22.035175879396984,8.436363636363637,21.95979899497487,4.981818181818184,22.035175879396984,4.981818181818184,21.95979899497487,4.0000000000000036
30.0251256281407,9.01818181818182,30.0251256281407,7.963636363636363,29.949748743718587,7.417999086340795,29.949748743718587,8.58163544997716,29.949748743718587,6.254362722704431,,,,,,,,,,
