total_viable_counts,,pseudomonas_sp,,yeasts_and_moulds,,enterobacteriaceae,,lactic_acid_bacteria,,total_viable_counts_5%_O2,,pseudomonas_sp_5%_O2,,yeasts_and_moulds_5%_O2,,enterobacteriaceae_5%_O2,,lactic_acid_bacteria_5%_O2,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
0.07462686567164134,6.654545454545455,0.14925373134328268,6.654364540931706,0.07462686567164134,5.200000000000001,0.14925373134328268,4.690728177295344,0.14925373134328268,2.690728177295343,-0.024999999999999467,6.327272727272728,0.04999999999999982,6.036363636363635,0.04999999999999982,5.527272727272727,0.125,3.9636363636363647,0.125,3.0181818181818194
5,6.969877883310719,5.074626865671641,6.206060606060607,5,4.8244233378561745,5,3.7335142469470846,5.074626865671641,3.587878787878788,5.075000000000001,5.418181818181818,4.85,5.636363636363637,5.075000000000001,4.400000000000002,4.924999999999999,4.436363636363637,5,2.836363636363636
8.955223880597014,6.160289461782,8.880597014925371,6.051379466304841,8.955223880597014,5.760289461782,9.029850746268654,4.7782903663500695,8.955223880597014,5.178471279963818,8.975,5.781818181818181,8.9,6.0727272727272705,8.975,4.218181818181815,8.975,4.618181818181817,8.9,3.1272727272727288
12.910447761194028,6.223428312980553,12.910447761194028,6.077973767526007,12.910447761194028,5.3143374038896445,12.910447761194028,4.005246494798735,12.910447761194028,4.477973767526008,12.950000000000001,5.709090909090911,12.799999999999999,5.636363636363637,13.025,4.145454545454545,13.025,4.618181818181817,15.950000000000001,3.4909090909090885
15.82089552238806,6.325463591135233,15.895522388059703,6.252555404794212,15.895522388059703,4.943464495703302,15.895522388059703,4.652555404794213,15.895522388059703,5.416191768430576,16.025,6.581818181818182,15.875000000000002,6.799999999999997,15.950000000000001,3.9636363636363647,16.025,5.127272727272729,22.924999999999997,4.581818181818182
18.88059701492537,6.645318860244234,18.88059701492537,6.099864314789689,18.88059701492537,5.045318860244235,18.88059701492537,4.427137042062416,18.80597014925373,5.009136137494348,22.924999999999997,7.600000000000001,22.924999999999997,7.199999999999999,22.924999999999997,4.872727272727271,22.85,5.454545454545453,26.75,5.018181818181819
21.791044776119403,6.238263229308006,21.791044776119403,6.383717774762552,21.791044776119403,5.474626865671643,21.865671641791042,4.347173224785166,21.865671641791042,5.583536861148802,26.9,7.963636363636365,26.9,7.636363636363637,26.825000000000003,5.636363636363637,26.825000000000003,4.981818181818184,29.9,5.345454545454544
,,,,,,,,,,29.825000000000003,7.818181818181817,29.9,7.709090909090911,29.9,5.854545454545455,29.825000000000003,5.018181818181819,,
