"","Species","X","Y"
"1","0","0","0"
"3","Pasteurised_Skim_6","119.723518033906","1.0695187165775462"
"4","Pasteurised_Skim_6","1.0581408578905496","-0.021390374331536677"
"5","Pasteurised_Skim_6","170.07054272385935","1.721925133689842"
"6","Pasteurised_Skim_6","216.0826032540675","2.2245989304812825"
"7","Pasteurised_Skim_6","293.5146205484127","3.796791443850255"
"8","Pasteurised_Skim_6","517.1009216065536","6.139037433155053"
"9","Pasteurised_Skim_6","",""
"10","Pasteurised_Skim_6","",""
"31","UHT_Skim_6","218.3126635567186","0.41711229946525386"
"41","UHT_Skim_6","289.24792354078954","1.7754010695187192"
"51","UHT_Skim_6","335.982478097622","3.636363636363625"
"61","UHT_Skim_6","463.48276254408916","5.336898395721903"
"71","UHT_Skim_6","513.5794743429285","5.518716577540084"
"81","UHT_Skim_6","567.0326544544315","6.010695187165748"
"91","UHT_Skim_6","1.0581408578905496","-0.021390374331536677"
"101","UHT_Skim_6","",""
"32","Pasteurised_Skim_10","1.0581408578905496","-0.021390374331536677"
"42","Pasteurised_Skim_10","47.32051427921263","2.9518716577540047"
"52","Pasteurised_Skim_10","115.04721811355097","6.278074866310132"
"62","Pasteurised_Skim_10","168.83604505632033","7.401069518716541"
"72","Pasteurised_Skim_10","",""
"82","Pasteurised_Skim_10","",""
"92","Pasteurised_Skim_10","",""
"102","Pasteurised_Skim_10","",""
"33","UHT_Skim_10","0","-0.010695187165762121"
"43","UHT_Skim_10","47.929229718966866","2.096256684491978"
"53","UHT_Skim_10","121.12299465240636","5.7005347593582645"
"63","UHT_Skim_10","171.80566617362607","6.9839572192513035"
"73","UHT_Skim_10","",""
"83","UHT_Skim_10","",""
"93","UHT_Skim_10","",""
"103","UHT_Skim_10","",""
"34","Pasteurised_Skim_15","21.993400841961503","3.336898395721917"
"44","Pasteurised_Skim_15","41.603140288997565","6.203208556149705"
"54","Pasteurised_Skim_15","53.92536124701326","7.368983957219216"
"64","Pasteurised_Skim_15","118.14199567641359","8.096256684491937"
"74","Pasteurised_Skim_15","",""
"84","Pasteurised_Skim_15","",""
"94","Pasteurised_Skim_15","",""
"104","Pasteurised_Skim_15","",""
"35","UHT_Skim_15","22.926385254295127","1.090909090909097"
"45","UHT_Skim_15","25.446580953464533","1.8288770053475947"
"55","UHT_Skim_15","54.62509955626348","6.684491978609595"
"65","UHT_Skim_15","118.05097280691768","7.925133689839533"
"75","UHT_Skim_15","-0.005688929343506288","-0.021390374331536677"
"85","UHT_Skim_15","",""
"95","UHT_Skim_15","",""
"105","UHT_Skim_15","",""
"36","Pasteurised_FullFat_6","0","0"
"46","Pasteurised_FullFat_6","167.31285576200185","1.9331972935237882"
"56","Pasteurised_FullFat_6","211.27161421973994","2.09236387069058"
"66","Pasteurised_FullFat_6","287.65438728385755","3.8025990763612922"
"76","Pasteurised_FullFat_6","333.86854258404026","4.382343464719148"
"86","Pasteurised_FullFat_6","384.3464719149391","5.319084953281064"
"96","Pasteurised_FullFat_6","454.09193427129173","6.020191171732359"
"106","Pasteurised_FullFat_6","503.36698528622026","6.599291160992372"
"37","UHT_FullFat_6","1.0256685640640626","0.010310385565460933"
"47","UHT_FullFat_6","117.68875523574263","0.669960262055632"
"57","UHT_FullFat_6","161.6797336483728","0.8922779508108682"
"67","UHT_FullFat_6","211.1427344001719","1.8397594243368038"
"77","UHT_FullFat_6","287.13886800558464","4.792181290946192"
"87","UHT_FullFat_6","336.9723982386423","6.465900547739231"
"97","UHT_FullFat_6","385.1734507571688","6.9399634840511215"
"107","UHT_FullFat_6","",""
"38","Pasteurised_FullFat_10","1.0256685640640626","0.010310385565460933"
"48","Pasteurised_FullFat_10","29.765868327784233","0.34110192245730886"
"58","Pasteurised_FullFat_10","46.042315540758295","2.2429384598861555"
"68","Pasteurised_FullFat_10","118.64461389754058","6.543443239179464"
"78","Pasteurised_FullFat_10","170.97519063473305","7.111373644076897"
"88","Pasteurised_FullFat_10","",""
"98","Pasteurised_FullFat_10","",""
"108","Pasteurised_FullFat_10","",""
"39","UHT_FullFat_10","47.66942326280753","1.4320695951025657"
"49","UHT_FullFat_10","117.5222854688003","6.343679518848672"
"59","UHT_FullFat_10","166.1636773708516","7.680807646869293"
"69","UHT_FullFat_10","1.020298571581975","-0.00021479969928073217"
"79","UHT_FullFat_10","",""
"89","UHT_FullFat_10","",""
"99","UHT_FullFat_10","",""
"109","UHT_FullFat_10","",""
"310","Pasteurised_FullFat_15","0","0"
"410","Pasteurised_FullFat_15","25.711524003866543","2.394587047578133"
"510","Pasteurised_FullFat_15","30.163247771453257","3.119965632048114"
"610","Pasteurised_FullFat_15","45.988615615938215","6.137686607238749"
"710","Pasteurised_FullFat_15","125.38932445494572","7.763075931693694"
"810","Pasteurised_FullFat_15","",""
"910","Pasteurised_FullFat_15","",""
"1010","Pasteurised_FullFat_15","",""
"311","UHT_FullFat_15","1.0256685640640626","0.010310385565460933"
"411","UHT_FullFat_15","26.81774245516067","2.562775212114702"
"511","UHT_FullFat_15","30.32434754591361","3.4357211899903337"
"611","UHT_FullFat_15","44.039308344968276","6.317044356137901"
"711","UHT_FullFat_15","54.50542369240691","6.830630437117387"
"811","UHT_FullFat_15","118.24723445387167","7.764579529588657"
"911","UHT_FullFat_15","",""
"1011","UHT_FullFat_15","",""
"312","Pasteurised_Double_6","-1.052631578947512","0"
"412","Pasteurised_Double_6","121.01903695408737","1.9361702127659575"
"512","Pasteurised_Double_6","175.43113101903714","3.3191489361702144"
"612","Pasteurised_Double_6","221.08062709966407","4.053191489361703"
"712","Pasteurised_Double_6","292.3908174692051","5.542553191489364"
"812","Pasteurised_Double_6","344.41209406494977","6.382978723404257"
"912","Pasteurised_Double_6","",""
"1012","Pasteurised_Double_6","",""
"313","UHT_Double_6","1.0526315789472847","0"
"413","UHT_Double_6","120.94624860022418","1.7978723404255321"
"513","UHT_Double_6","172.077267637178","2.9468085106382995"
"613","UHT_Double_6","219.79843225083982","3.6170212765957457"
"713","UHT_Double_6","294.22172452407654","5.021276595744683"
"813","UHT_Double_6","344.07054871220635","5.734042553191491"
"913","UHT_Double_6","390.71668533034745","6.361702127659576"
"1013","UHT_Double_6","464.4232922732367","6.404255319148938"
"314","Pasteurised_Double_10","0.005599104143357181","0.010638297872340274"
"414","Pasteurised_Double_10","28.594624860022577","0.32978723404255383"
"514","Pasteurised_Double_10","49.384098544232984","1.8297872340425538"
"614","Pasteurised_Double_10","118.09630459126538","6.382978723404258"
"714","Pasteurised_Double_10","",""
"814","Pasteurised_Double_10","",""
"914","Pasteurised_Double_10","",""
"1014","Pasteurised_Double_10","",""
"315","UHT_Double_10","0","0"
"415","UHT_Double_10","49.47928331466983","2.010638297872341"
"515","UHT_Double_10","126.59574468085111","6.531914893617024"
"615","UHT_Double_10","174.39529675251947","7.351063829787237"
"715","UHT_Double_10","",""
"815","UHT_Double_10","",""
"915","UHT_Double_10","",""
"1015","UHT_Double_10","",""
"316","Pasteurised_Double_15","0.005599104143357181","0.010638297872340274"
"416","Pasteurised_Double_15","22.03247480403138","1.8617021276595755"
"516","Pasteurised_Double_15","30.92385218365075","2.755319148936171"
"616","Pasteurised_Double_15","46.23180291153426","5.840425531914896"
"716","Pasteurised_Double_15","52.978723404255334","6.6595744680851094"
"816","Pasteurised_Double_15","121.90929451287798","7.627659574468089"
"916","Pasteurised_Double_15","",""
"1016","Pasteurised_Double_15","",""
"317","UHT_Double_15","0.005599104143357181","0.010638297872340274"
"417","UHT_Double_15","21.47256438969771","2.797872340425533"
"517","UHT_Double_15","27.211646136618356","3.7021276595744688"
"617","UHT_Double_15","44.83762597984355","7.19148936170213"
"717","UHT_Double_15","55.5599104143339","7.563829787234045"
"817","UHT_Double_15","121.0414333706608","7.978723404255323"
"917","UHT_Double_15","",""
"1017","UHT_Double_15","",""
