27,,24,,18,,15,,12,,9,,3,,0,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
2.6290698723152417,0.1541049092442269,2.009972556143964,0.050841914483643655,5.0217102804942755,0.09884083719813427,5.803151533892532,0.08085534976497182,5.5970005024931595,0.04112914594758196,9.409506139435408,0.0696879547001795,31.108190638166306,0.08751539244143373,95.03949080695243,0.06029147169326211
2.444822388002038,0.21156706261692332,2.1935758184840353,0.09282670638667298,7.690721915143115,0.394102312336553,9.59568628966798,0.32231331904279215,8.356847435352336,0.0879370158692433,12.698903534201776,0.1340477746465586,37.17740584695865,0.15298431347891908,117.95833172277837,0.10391670056575086
4.132683957584433,0.535750927371781,4.88513522219219,0.39852312968941384,9.892028397304585,0.8516662036234719,11.477458673160456,0.6136519610712262,9.93197015963824,0.1538673532008075,17.524770334866602,0.39746046172356714,47.588677154600404,0.4076591963825187,146.2332341231495,0.19061030102920523
5.423704791723054,0.9276338741796353,6.786234264878331,0.8083856006546615,12.839343924342614,1.3404379784075071,12.997822529730882,0.8972640306890834,13.001687861569607,0.3617632867510342,23.086982850811083,0.8315427002396433,58.74273639725304,0.782848286911487,,
6.3468748792084,1.207732640622895,8.280829242523836,1.0862300601629524,17.39785860616135,1.65413759004944,15.635267287696678,1.2842264000892125,14.88990246479328,0.703464337815476,26.58317549894994,1.25447752903184,72.70560344272222,1.502450865796758,,
9.526754538543827,1.6222561854947772,10.340406890598231,1.4748925709415184,,,22.734593431512778,1.6522738228498504,17.252908662208668,1.0284019959277848,34.50903843428294,1.530705724212727,82.81731153286178,1.4992449638480008,,
,,12.616443121642007,1.6211977080294162,,,,,22.408617113112513,1.4252522816892474,40.96285416102974,1.49666740722166,,,,
,,,,,,,,28.068107146998585,1.6330728293737684,,,,,,
