"","Species","X","Y"
"1","0","0","0"
"3","8_C","-0.8763012070619709","4.530837593130869"
"4","8_C","7.772161686163855","4.0111303617367575"
"5","8_C","24.708257563825384","3.8570855825541663"
"6","8_C","32.08522458798092","4.274712791802102"
"7","8_C","49.96062372027092","4.329123651064119"
"8","8_C","73.82121737138274","4.644730499195774"
"9","8_C","99.06212861008893","5.012600409513315"
"10","8_C","124.32022222540414","5.536722557119475"
"11","8_C","195.0027921361989","6.639676016743273"
"12","8_C","265.5135382809033","6.180107103480864"
"13","8_C","337.47333151963824","6.397810201558823"
"14","8_C","",""
"15","8_C","",""
"16","8_C","",""
"17","8_C","",""
"18","8_C","",""
"19","8_C","",""
"20","8_C","",""
"31","12_C","0.9507581723678982","4.4789921581542345"
"41","12_C","23.001474820658956","5.00269667855115"
"51","12_C","31.810306562236008","5.9413436618508335"
"61","12_C","47.53218115952404","7.245474114272351"
"71","12_C","55.384527269863554","7.819413221838801"
"81","12_C","77.00568450292812","8.60347847668686"
"91","12_C","104.62349117255405","9.752907878596965"
"101","12_C","124.46340869714626","11.005491201191312"
"111","12_C","150.82117441544122","13.196423201935882"
"121","12_C","169.72178868540502","14.240550886085616"
"131","12_C","197.44268961468518","16.32749371172745"
"141","12_C","218.80611119861393","18.934442073912855"
"151","12_C","273.9959048669083","20.816628244963418"
"161","12_C","320.79497129111235","21.395638540070735"
"171","12_C","343.7048067698564","21.39862159156536"
"181","12_C","368.90562579647474","21.401902948209454"
"191","12_C","",""
"201","12_C","",""
"32","16_C","0.9450307134981699","4.42690807905803"
"42","16_C","12.079210756167754","5.6783578420844165"
"52","16_C","23.860593651111827","8.648641876315526"
"62","16_C","30.88245822534688","10.003722848265298"
"72","16_C","49.651340941307865","14.016583379868937"
"82","16_C","53.81520353956961","14.38170888281142"
"92","16_C","59.89776485917611","15.528334216316578"
"102","16_C","62.70994716419193","16.101617052554207"
"112","16_C","72.63563338535778","18.863326126280924"
"122","16_C","80.09851229255861","20.062214521971967"
"132","16_C","82.87632984435632","20.322992883632352"
"142","16_C","85.64841993728433","20.531687166196537"
"152","16_C","88.37469035925488","20.32370881599107"
"162","16_C","98.98767164478298","21.002174047929287"
"172","16_C","102.2294133650253","21.315096149715778"
"182","16_C","107.73922879766326","21.419980240266902"
"192","16_C","110.85496642277238","20.58705260193684"
"202","16_C","124.69823451080342","21.474271777469134"
"33","20_C","1.8843339681266968","4.635363717502642"
"43","20_C","7.9955325820816086","6.042409446488833"
"53","20_C","12.365583699652035","8.282561796894761"
"63","20_C","16.088431964947972","8.803879876095976"
"73","20_C","22.73228425378369","10.88807829436275"
"83","20_C","26.226034164292173","13.492699876382346"
"93","20_C","32.24559343633214","14.066400339829226"
"103","20_C","36.97647446269278","15.421183006629537"
"113","20_C","41.730265324532155","16.98430198981467"
"123","20_C","45.12092097538627","18.651410148102542"
"133","20_C","48.40848236658604","19.381004882658686"
"143","20_C","53.574650267042784","20.527510894104054"
"153","20_C","56.28373831240424","20.163280306609963"
"163","20_C","61.45563367173071","21.361870397151545"
"173","20_C","72.02279528630137","21.623662996320107"
"183","20_C","80.31042827073699","21.989325448531623"
"193","20_C","",""
"203","20_C","",""
"34","30_C","1.4146823408123907","4.531135898280333"
"44","30_C","2.886639270321723","5.41674422600553"
"54","30_C","5.922192471255329","8.021306146995236"
"64","30_C","9.822591961511478","10.157230678178859"
"74","30_C","14.91430289666232","14.793310328040207"
"84","30_C","16.82154670026776","15.47064200041047"
"94","30_C","19.375993356147717","17.86680794398545"
"104","30_C","21.764343704806777","18.752535593770432"
"114","30_C","24.28442560746865","20.83619706276817"
"124","30_C","26.695685791606422","21.930261028937984"
"134","30_C","29.868698005412455","21.61817418156999"
"144","30_C","31.329200017182387","22.39961435110277"
"154","30_C","34.57666919629435","22.76462053198547"
"164","30_C","",""
"174","30_C","",""
"184","30_C","",""
"194","30_C","",""
"204","30_C","",""
"35","4_C","0.9378663540445018","3.5637050709636213"
"45","4_C","22.97772567409143","3.8799231747774527"
"55","4_C","45.95545134818286","4.196016562320793"
"65","4_C","75.02930832356387","5.149597166446405"
"75","4_C","98.94490035169986","5.678331795166063"
"85","4_C","168.81594372801865","7.477551071312828"
"95","4_C","237.74912075029297","8.744980170113056"
"105","4_C","313.7162954279014","10.383814322416558"
"115","4_C","383.1184056271982","11.59798957371984"
"125","4_C","",""
"135","4_C","",""
"145","4_C","",""
"155","4_C","",""
"165","4_C","",""
"175","4_C","",""
"185","4_C","",""
"195","4_C","",""
"205","4_C","",""
"21","4_C","",""
"22","4_C","",""
"36","8_C","0.9378663540444734","3.670088049687031"
"46","8_C","7.5029308323563555","3.935172482602148"
"56","8_C","23.446658851113682","5.262839540046464"
"66","8_C","31.887456037514596","5.9532064553142305"
"76","8_C","48.3001172332942","7.440385622708405"
"86","8_C","55.33411488862831","8.184131101743592"
"96","8_C","76.43610785463068","9.989835623955553"
"106","8_C","100.35169988276667","11.476017061185853"
"116","8_C","123.79835873388035","13.175026813998198"
"126","8_C","168.81594372801865","16.466912773440455"
"136","8_C","192.73153575615467","16.995647402160117"
"146","8_C","199.7655334114888","17.260669476939988"
"156","8_C","221.8053927315357","18.05561098500913"
"166","8_C","240.09378663540448","18.797859868798504"
"176","8_C","245.2520515826495","18.903556908034247"
"186","8_C","264.9472450175849","19.22008680252428"
"196","8_C","271.5123094958967","19.21921378863089"
"206","8_C","294.95896834701045","19.535244818038983"
"211","8_C","310.90269636576784","19.63950762016415"
"221","8_C","337.16295427901514","19.848781522037385"
"37","12_C","1.4067995310667811","3.882791648998598"
"47","12_C","5.158264947244987","5.10569703923581"
"57","12_C","21.570926143024536","8.560961313012957"
"67","12_C","27.19812426729186","9.624042802624086"
"77","12_C","31.418522860492345","10.740502856002646"
"87","12_C","45.0175849941383","13.504651916889117"
"97","12_C","53.45838218053922","14.833316704497303"
"107","12_C","70.80890973036338","16.4267541343444"
"117","12_C","78.31184056271977","19.830011723329445"
"127","12_C","94.72450175849934","19.45548876306405"
"137","12_C","99.88276670574436","19.880334738469998"
"147","12_C","106.91676436107852","20.145356813249876"
"157","12_C","122.86049237983579","20.675151530268657"
"167","12_C","128.01875732708086","20.67446559078099"
"177","12_C","",""
"187","12_C","",""
"197","12_C","",""
"207","12_C","",""
"212","12_C","",""
"222","12_C","",""
"38","16_C","96.13130128956618","20.785088922700872"
"48","16_C","82.53223915592022","21.265620712878217"
"58","16_C","75.96717467760837","20.46862138634608"
"68","16_C","73.15357561547472","20.309421067072428"
"78","16_C","70.80890973036333","20.15015838966353"
"88","16_C","60.0234466588511","19.406911775710277"
"98","16_C","57.209847596717395","19.088136988351522"
"108","16_C","52.98944900351694","19.195081190292107"
