,ID,loglin,param,value
411,52,log,tlag,0
412,52,lin,N0,0.00531027158246111
413,52,lin,Nmax,0.31072674859657107
414,52,lin,rmax,0.3974862080430606
415,52,lin,tlag,0
416,53,log,N0,-1.7980473571809599
417,53,log,Nmax,-0.70326047812004
418,53,log,rmax,0.2747178186384482
419,53,log,tlag,0
420,53,lin,N0,0.0159203511580579
421,53,lin,Nmax,0.19803389156582396
422,53,lin,rmax,0.43309921854707173
423,53,lin,tlag,0
424,54,log,N0,-2.27488326728988
425,54,log,Nmax,-0.387448905985386
426,54,log,rmax,0.5302018740607309
427,54,log,tlag,0
428,54,lin,N0,0.00531027158246111
429,54,lin,Nmax,0.409780316942121
430,54,lin,rmax,0.5823414460993859
431,54,lin,tlag,0
432,55,log,N0,-1.73008980491341
433,55,log,Nmax,-0.6020599913279621
434,55,log,rmax,0.26408191488428256
435,55,log,tlag,0.7869759840303074
436,55,lin,N0,0.0186170212765955
437,55,lin,Nmax,0.25
438,55,lin,rmax,0.37946318502847076
439,55,lin,tlag,0
440,56,log,N0,-1.73008980491341
441,56,log,Nmax,-0.246808241488924
442,56,log,rmax,0.2727551627131135
443,56,log,tlag,1.1010520522981502
444,56,lin,N0,0.0186170212765955
445,56,lin,Nmax,0.566489361702127
446,56,lin,rmax,0.3403727209953776
447,56,lin,tlag,0
448,57,log,N0,-1.39909658587198
449,57,log,Nmax,-0.0237378469547858
450,57,log,rmax,0.5611032636230487
451,57,log,tlag,0.5481629820728584
452,57,lin,N0,0.0398936170212769
453,57,lin,Nmax,0.946808510638298
454,57,lin,rmax,0.8095961466021849
455,57,lin,tlag,0
456,58,log,N0,-1.7300898049134
457,58,log,Nmax,-0.0980665902079986
458,58,log,rmax,0.5155438511667789
459,58,log,tlag,2.267440668593095
460,58,lin,N0,0.0186170212765959
461,58,lin,Nmax,0.797872340425532
462,58,lin,rmax,0.4635014883251721
463,58,lin,tlag,0
464,59,log,N0,-2.57518784492774
465,59,log,Nmax,-0.148676583563086
466,59,log,rmax,0.12823015361499618
467,59,log,tlag,10.697029041300778
468,59,lin,N0,0.0026595744680846197
469,59,lin,Nmax,0.7101063829787231
470,59,lin,rmax,0.08124619718187448
471,59,lin,tlag,0
472,60,log,N0,-1.9731278535997
473,60,log,Nmax,-0.163568138964431
474,60,log,rmax,0.45312509946152923
475,60,log,tlag,2.0705240889810006
476,60,lin,N0,0.0106382978723403
477,60,lin,Nmax,0.686170212765957
478,60,lin,rmax,0.2612093156316598
479,60,lin,tlag,0
480,61,log,N0,-1.67325136321385
481,61,log,Nmax,-0.0948987217034878
482,61,log,rmax,0.38887835318880976
483,61,log,tlag,1.3946702063853564
484,61,lin,N0,0.0212201591511936
485,61,lin,Nmax,0.8037135278514591
486,61,lin,rmax,0.41645306309110625
487,61,lin,tlag,0
488,62,log,N0,-1.9742813588778
489,62,log,Nmax,-0.843947590382821
490,62,log,rmax,0.3176021657260405
491,62,log,tlag,0
492,62,lin,N0,0.0106100795755975
493,62,lin,Nmax,0.143236074270558
494,62,lin,rmax,0.4660168607337469
495,62,lin,tlag,0
496,63,log,N0,-2.0992200954861002
497,63,log,Nmax,-0.636822097587172
498,63,log,rmax,0.2890851140078129
499,63,log,tlag,0.9416973045607394
500,63,lin,N0,0.00795755968169809
501,63,lin,Nmax,0.230769230769232
502,63,lin,rmax,0.35635729048818504
503,63,lin,tlag,0
504,64,log,N0,-1.4002500911501001
505,64,log,Nmax,-0.053897116699473
506,64,log,rmax,0.5445118131883397
507,64,log,tlag,0.608761617413334
508,64,lin,N0,0.0397877984084887
509,64,lin,Nmax,0.883289124668435
510,64,lin,rmax,0.778031682348259
511,64,lin,tlag,0
512,65,log,N0,-2.57634135020569
513,65,log,Nmax,-0.5232629067223721
514,65,log,rmax,0.5179272039011662
515,65,log,tlag,1.7477729356796439
516,65,lin,N0,0.00265251989389981
517,65,lin,Nmax,0.299734748010611
518,65,lin,rmax,0.5692644729883426
519,65,lin,tlag,0.4287174869794741
520,66,log,N0,-1.9742813588778
521,66,log,Nmax,-0.245927576856602
522,66,log,rmax,0.3885796729749103
523,66,log,tlag,0.530409108718117
524,66,lin,N0,0.0106100795755975
525,66,lin,Nmax,0.5676392572944301
526,66,lin,rmax,0.41057902445342137
527,66,lin,tlag,0
528,67,log,N0,-2.57634135020577
529,67,log,Nmax,-0.45352176769658403
530,67,log,rmax,0.7279543372400563
531,67,log,tlag,0
532,67,lin,N0,0.0026525198938993602
533,67,lin,Nmax,0.35194778176522595
534,67,lin,rmax,0.7578184506510808
535,67,lin,tlag,0.28510241351674415
536,68,log,N0,-1.5763413502057901
537,68,log,Nmax,-0.0194219084361218
538,68,log,rmax,0.6324622915276221
539,68,log,tlag,0.14279766671647987
540,68,lin,N0,0.0265251989389923
541,68,lin,Nmax,0.9562646278670619
542,68,lin,rmax,0.9292571673073065
543,68,lin,tlag,0.07940649318238517
544,69,log,N0,-2.27488578421683
545,69,log,Nmax,-0.12402865198042501
546,69,log,rmax,0.5166133042579987
547,69,log,tlag,0.09632139877375233
548,69,lin,N0,0.00531024080719811
549,69,lin,Nmax,0.7515733083684399
550,69,lin,rmax,0.5620175640210245
551,69,lin,tlag,0.13079557241713136
552,70,log,N0,-2.57634135020577
553,70,log,Nmax,-0.0682528169692622
554,70,log,rmax,0.5711369753706942
555,70,log,tlag,0
556,70,lin,N0,0.0026525198938993602
557,70,lin,Nmax,0.854569095542726
558,70,lin,rmax,0.56718397455673
559,70,lin,tlag,0.5677704181620057
560,71,log,N0,-4.98288153063783
561,71,log,Nmax,-0.544188905576518
562,71,log,rmax,1.6282730677636654
563,71,log,tlag,0.14576599585010325
564,71,lin,N0,1.04020387996506e-05
565,71,lin,Nmax,0.28563478441774603
566,71,lin,rmax,0.675371672743169
567,71,lin,tlag,1.5499627307405837
568,72,log,N0,-1.87390159786447
569,72,log,Nmax,-0.10897861321457303
570,72,log,rmax,0.47361498693054366
571,72,log,tlag,0
572,72,lin,N0,0.0133689839572189
573,72,lin,Nmax,0.77807486631016
574,72,lin,rmax,0.6256214591588712
575,72,lin,tlag,0
576,73,log,N0,-2.2718416065365
577,73,log,Nmax,-0.7155391057692121
578,73,log,rmax,0.4808734343242393
579,73,log,tlag,0
580,73,lin,N0,0.00534759358288772
581,73,lin,Nmax,0.192513368983957
582,73,lin,rmax,0.6920311902517754
583,73,lin,tlag,0
584,74,log,N0,-1.6186290927611597
585,74,log,Nmax,-0.564271430438564
586,74,log,rmax,0.2654784428023693
587,74,log,tlag,0.7213359679933949
588,74,lin,N0,0.0240641711229943
589,74,lin,Nmax,0.272727272727272
590,74,lin,rmax,0.4103762045186515
591,74,lin,tlag,0
592,75,log,N0,-1.79472035181685
593,75,log,Nmax,-0.35538765798657396
594,75,log,rmax,0.36004762715897476
595,75,log,tlag,0
596,75,lin,N0,0.0160427807486627
597,75,lin,Nmax,0.44117647058823495
598,75,lin,rmax,0.5106122721019652
599,75,lin,tlag,0
600,76,log,N0,-1.87390159786447
601,76,log,Nmax,-0.436151035044074
602,76,log,rmax,0.443944216995656
603,76,log,tlag,0.0051552753319698595
604,76,lin,N0,0.0133689839572189
605,76,lin,Nmax,0.36631016042780695
606,76,lin,rmax,0.502741636162508
607,76,lin,tlag,0
608,77,log,N0,-1.72661079179441
609,77,log,Nmax,-0.6223188251637739
610,77,log,rmax,0.2825062438581101
611,77,log,tlag,0
612,77,lin,N0,0.0187667560321723
613,77,lin,Nmax,0.238605898123325
614,77,lin,rmax,0.39938782237007553
615,77,lin,tlag,0
616,78,log,N0,-1.6686188448167398
617,78,log,Nmax,-0.642289906094395
618,78,log,rmax,0.23405298045985654
619,78,log,tlag,0.32797420303559904
620,78,lin,N0,0.0214477211796251
621,78,lin,Nmax,0.227882037533512
622,78,lin,rmax,0.37916472263551654
623,78,lin,tlag,0
624,79,log,N0,-1.57170883180868
625,79,log,Nmax,-0.0288834048495077
626,79,log,rmax,1.1675410597985287
627,79,log,tlag,0.06143181392241341
628,79,lin,N0,0.0268096514745313
629,79,lin,Nmax,0.935656836461126
630,79,lin,rmax,1.940567089774536
631,79,lin,tlag,0.26059756761140856
632,80,log,N0,-1.79355758142503
633,80,log,Nmax,-0.0584912317407486
634,80,log,rmax,0.8001168503899145
635,80,log,tlag,0.4138974745189144
636,80,lin,N0,0.016085790884719
637,80,lin,Nmax,0.8739946380697049
638,80,lin,rmax,1.0645889821848808
639,80,lin,tlag,0
640,81,log,N0,-1.72777356218623
641,81,log,Nmax,-0.436151035044074
642,81,log,rmax,0.36076581834150123
643,81,log,tlag,0.21211425368130424
644,81,lin,N0,0.0187165775401066
645,81,lin,Nmax,0.36631016042780695
646,81,lin,rmax,0.44119826261225953
647,81,lin,tlag,0
648,82,log,N0,-1.96964884048069
649,82,log,Nmax,-0.165168651374733
650,82,log,rmax,0.6431072625174414
651,82,log,tlag,1.1991404214035348
652,82,lin,N0,0.0107238605898132
653,82,lin,Nmax,0.6836461126005361
654,82,lin,rmax,0.6791332877517873
655,82,lin,tlag,0
656,83,log,N0,-1.53147891704225
657,83,log,Nmax,-0.0871501757189003
658,83,log,rmax,0.8161949209566386
659,83,log,tlag,1.2760142586203533
660,83,lin,N0,0.0294117647058827
661,83,lin,Nmax,0.818181818181818
662,83,lin,rmax,0.6273176607394346
663,83,lin,tlag,0
664,84,log,N0,-1.87390159786445
665,84,log,Nmax,-0.856868258565682
666,84,log,rmax,0.3297051620404254
667,84,log,tlag,0.5668296498836751
668,84,lin,N0,0.0133689839572195
669,84,lin,Nmax,0.13903743315508
670,84,lin,rmax,0.5178106900834669
671,84,lin,tlag,0
672,85,log,N0,-2.2718416065365
673,85,log,Nmax,-0.78754176718971
674,85,log,rmax,0.5171700895378553
675,85,log,tlag,0.22381491697071182
676,85,lin,N0,0.00534759358288772
677,85,lin,Nmax,0.163101604278076
678,85,lin,rmax,0.6391242654022088
679,85,lin,tlag,0
680,86,log,N0,-1.3967803431448
681,86,log,Nmax,-0.0401172232079824
682,86,log,rmax,0.9450482132060651
683,86,log,tlag,0.27943272195353
684,86,lin,N0,0.0401069518716572
685,86,lin,Nmax,0.911764705882353
686,86,lin,rmax,1.7096514699905014
687,86,lin,tlag,0.28251189927838133
688,87,log,N0,-2.2718416065365
689,87,log,Nmax,-0.4236524895451
690,87,log,rmax,0.608075146518614
691,87,log,tlag,0.4096507419114998
692,87,lin,N0,0.00534759358288772
693,87,lin,Nmax,0.37700534759358295
694,87,lin,rmax,0.7137272796509536
695,87,lin,tlag,0.30185618068678427
696,88,log,N0,-1.72777356218624
697,88,log,Nmax,-0.19266036048887397
698,88,log,rmax,0.4705946172470912
699,88,log,tlag,0.38681701200436175
700,88,lin,N0,0.0187165775401064
701,88,lin,Nmax,0.6417112299465251
702,88,lin,rmax,0.7152904099158165
703,88,lin,tlag,0
704,89,log,N0,2.16349770157069
705,89,log,Nmax,4.29445882712152
706,89,log,rmax,0.02140951008031703
707,89,log,tlag,153.55785961062801
708,89,lin,N0,145.712799310917
709,89,lin,Nmax,19699.6643755473
710,89,lin,rmax,0.007887125899504107
711,89,lin,tlag,0
712,90,log,N0,2.19480617212902
713,90,log,Nmax,4.3480166672011205
714,90,log,rmax,0.013979832581468616
715,90,log,tlag,118.51715354658434
716,90,lin,N0,156.605197702724
717,90,lin,Nmax,22285.20673013
718,90,lin,rmax,0.0062108529277759795
719,90,lin,tlag,0
720,91,log,N0,3.00406497246917
721,91,log,Nmax,4.33496871963122
722,91,log,rmax,0.010973877201704924
723,91,log,tlag,168.58567123682533
724,91,lin,N0,1009.4038862852199
725,91,lin,Nmax,21625.6275799762
726,91,lin,rmax,0.010132429461998445
727,91,lin,tlag,0
728,92,log,N0,2.06825693341766
729,92,log,Nmax,4.42938383628112
730,92,log,rmax,0.014486874773045513
731,92,log,tlag,20.063069194309502
732,92,lin,N0,117.01914844961
733,92,lin,Nmax,26877.188443477902
734,92,lin,rmax,0.0045495632602160175
735,92,lin,tlag,0
736,93,log,N0,2.69018521810932
737,93,log,Nmax,4.30567543626702
738,93,log,rmax,0.006463635247516896
739,93,log,tlag,0
740,93,lin,N0,489.987745011575
741,93,lin,Nmax,20215.0786919774
742,93,lin,rmax,0.005495273070626032
743,93,lin,tlag,0
744,94,log,N0,2.57929598566024
745,94,log,Nmax,4.303339101832201
746,94,log,rmax,0.017058442001100082
747,94,log,tlag,60.92277933713666
748,94,lin,N0,379.573588451414
749,94,lin,Nmax,20106.6214661967
750,94,lin,rmax,0.007940190883706202
751,94,lin,tlag,0
752,95,log,N0,3.0686661312484103
753,95,log,Nmax,4.379002092788331
754,95,log,rmax,0.00921533617585357
755,95,log,tlag,36.358365939349994
756,95,lin,N0,1171.2945735114
