15,,12,,8,,6,,4,,2,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
0,0,-0.2586454641249176,0.01398601398601329,-0.2586454641249176,0.013986013986014179,-0.27397260273972535,0,0,0,-0.25098189481750666,0.020979020979020824
16.993964939170397,2.0069930069930066,18.20097710508668,0.6083916083916057,41.73005077114663,2.3286713286713274,17.070600632244478,0.07692307692307754,41.60551776990133,0.9650349650349641,42.97729667592679,1.2167832167832158
24.835712232972476,3.4125874125874116,18.147332119934852,1.5594405594405583,73.06830156145219,5.174825174825173,41.48673244563654,1.3566433566433567,182.60944534917132,5.881118881118879,43.67659737522751,1.104895104895105
43.24360570935908,5.209790209790208,24.95066577258357,2.5174825174825166,144.3567391512597,6.475524475524473,71.242456173963,3.2587412587412574,237.9557428872496,6.384615384615382,191.24820385094355,4.013986013986013
50.74049238432794,5.300699300699299,43.14589520068967,4.37062937062937,190.72708113803992,6.5384615384615365,145.4507136698917,6.2237762237762215,262.17070600632235,6.230769230769228,236.77172142925562,4.804195804195802
75.0838202892997,6.0139860139860115,51.3554938212472,5.11188811188811,,,190.70792221477146,6.020979020979019,,,250.91100680141776,4.706293706293705
90.97423124820384,6.013986013986012,76.0762525146086,5.419580419580417,,,,,,,378.6282210939744,5.748251748251747
67.80342944726505,5.370629370629368,93.29437685602065,5.881118881118879,,,,,,,,
