25,,20,,15,,9,,5,,0,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
9.639154704944161,0.030127792019323862,8.043012360446596,0.05903301927533898,9.975578149920239,0.06901450712210597,21.354166666666657,0.10328329953983627,26.834130781499226,0.07543826760674842,57.95080741626796,0.0690402527160077
84.40365829346095,0.029990668357113472,21.89867424242425,0.08511116654652906,20.966656698564606,0.1845275027849518,38.694926236044665,0.3703760049768517,38.88805821371611,0.12841844072425218,78.09260366826157,0.11415397234032464
167.26350677830945,0.029536386098206757,29.46446371610847,0.106018408352474,30.689294258373224,0.4669638849392111,45.08198763955346,0.5446680217852555,56.70604066985646,0.3215155288726131,125.9120813397129,0.36113158208300233
,,56.28364234449762,0.11356270944158028,40.821870015948946,0.6989927760141401,54.62146132376395,0.8777457192489388,66.23430023923444,0.5040106262995627,162.3118520733652,0.6898481259725497
,,66.82241826156303,0.09963057655140657,65.19387958532695,0.8366097596605653,80.35536283891548,1.3973654721938875,75.7289174641148,0.7272439610528447,188.5753090111643,0.8722729650116465
,,107.27671451355658,0.08936270365926499,100.76878987240829,0.9720238784616035,101.5712220893142,1.5122122061209384,100.84728867623605,1.179425881872917,256.03568580542264,1.3281758587670138
,,,,126.31205143540669,0.9674610133501462,,,117.09778708133976,1.3377366143537468,296.56474282296654,1.4322316199059213
,,,,,,,,155.14229465709732,1.4700328961598625,,
